original_ligand_id,prepared_ligand_id,challenge_smiles,prepared_smiles,formal_charge,estimated_population,selected_index,selection_reason,smiles_changed_from_challenge,source_sets,source_files
OADMET-0001020,OADMET-0001020,COC1=CC=C(C(NC(=O)CC2=CNC(=O)NC2=O)[C@@H]2C[C@H](O)C2)C=N1,COc1ccc(C(NC(=O)Cc2c[nH]c(=O)[nH]c2=O)[C@H]2C[C@@H](O)C2)cn1,0,0.993306,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001021,OADMET-0001021,CCSC1=NN=C(C2=CC=CC=C2NC(=O)C2=CSN=N2)C(=O)N1,CCSc1nnc(-c2ccccc2NC(=O)c2csnn2)c(=O)[nH]1,0,0.975698,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001022,OADMET-0001022,CN1N=CN=C1C(NC(=O)CCN1C=CC(=O)NC1=O)C1CC1,Cn1ncnc1C(NC(=O)CCn1ccc(=O)[nH]c1=O)C1CC1,0,0.988137,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001023,OADMET-0001023,COCC1=CC=C(C(=O)N(CC2=C(OC)C(OC)=CC=C2)C2CCCC2)S1,COCc1ccc(C(=O)N(Cc2cccc(OC)c2OC)C2CCCC2)s1,0,1.0,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001024,OADMET-0001024,CC1=NNC(SCC(=O)N(C)CC2=CSC(C3=CC=CC=C3)=N2)=N1,Cc1n[nH]c(SCC(=O)N(C)Cc2csc(-c3ccccc3)n2)n1,0,0.508252,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001025,OADMET-0001025__pxr_prep,COCCCN1CC2(CCN(CC3=CC=C(NC(C)=O)C=C3)CC2)CC1=O,COCCCN1CC2(CC[NH+](Cc3ccc(NC(C)=O)cc3)CC2)CC1=O,1,0.995803,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001026,OADMET-0001026__pxr_prep,COC1=CC(Cl)=C(OCC2=NN=C([C@@H]3C[C@H](N)C3)N2C)C=C1,COc1ccc(OCc2nnc([C@H]3C[C@@H]([NH3+])C3)n2C)c(Cl)c1,1,0.984039,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001027,OADMET-0001027,CC1=NN=NN1CCC(=O)NCC1=NOC(C2=CC=C3OCOC3=C2)=N1,Cc1nnnn1CCC(=O)NCc1noc(-c2ccc3c(c2)OCO3)n1,0,0.976399,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001028,OADMET-0001028,CC(NC(=O)C1=NNC(N)=C1C1=CC=CC=C1)C1=NN=CN1C(C)C,CC(NC(=O)c1n[nH]c(N)c1-c1ccccc1)c1nncn1C(C)C,0,0.507627,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001029,OADMET-0001029,CC1=NN=C(CCNC(=O)NC2=CC(NS(C)(=O)=O)=CC=C2F)S1,Cc1nnc(CCNC(=O)Nc2cc(NS(C)(=O)=O)ccc2F)s1,0,0.985803,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001030,OADMET-0001030,COCC1=NOC(CNC(=O)NC2=C(OC)C=CC(C3=NN=C(C)O3)=C2)=N1,COCc1noc(CNC(=O)Nc2cc(-c3nnc(C)o3)ccc2OC)n1,0,0.976417,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001031,OADMET-0001031,NC1=NN=NN1CC(=O)N(CCC1=CNC2=C1C=CC=C2)CC1=CC=CN=C1,Nc1nnnn1CC(=O)N(CCc1c[nH]c2ccccc12)Cc1cccnc1,0,0.507622,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001032,OADMET-0001032__pxr_prep,CCOC(=O)N1CCC(NCC2=NNC(N)=N2)CC1,CCOC(=O)N1CCC([NH2+]Cc2n[nH]c(N)n2)CC1,1,0.977889,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001033,OADMET-0001033__pxr_prep,CN(CC1=CC=CN=C1)CC1=CN(CCC(=O)O)N=C1,CN(Cc1cccnc1)Cc1cnn(CCC(=O)[O-])c1,-1,0.861329,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001034,OADMET-0001034__pxr_prep,COCCN(C)C[C@@H]1CN(C(=O)C2=CN=C(C)N=C2C2=CC=CC=C2)C[C@@H]1CO,COCC[NH+](C)C[C@@H]1CN(C(=O)c2cnc(C)nc2-c2ccccc2)C[C@@H]1CO,1,0.984025,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001035,OADMET-0001035,CC1=C(CC(=O)N2CCCN(S(C)(=O)=O)CC2)N2C=CC=CC2=N1,Cc1nc2ccccn2c1CC(=O)N1CCCN(S(C)(=O)=O)CC1,0,0.994051,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001036,OADMET-0001036__pxr_prep,CC(C)N1CCOC(CC(=O)N(C)CCN2CCCC2)C1,CC(C)[NH+]1CCOC(CC(=O)N(C)CC[NH+]2CCCC2)C1,2,0.991623,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001037,OADMET-0001037,O=C(NCC1CCN(C(=O)C2=COC=C2)CC1)C1=NOC=C1,O=C(NCC1CCN(C(=O)c2ccoc2)CC1)c1ccon1,0,0.994051,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001038,OADMET-0001038,COC1=CC=CC(C2=CC=NN2C(C)C)=C1OC,COc1cccc(-c2ccnn2C(C)C)c1OC,0,0.994051,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001039,OADMET-0001039__pxr_prep,CC1=C(C)C2=C(CCC(C)(C(=O)NCCC3=NN=NN3)O2)C(C)=C1O,Cc1c(C)c2c(c(C)c1O)CCC(C)(C(=O)NCCc1nnn[n-]1)O2,-1,0.994253,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001040,OADMET-0001040,CCNC1=NC=C(C(=O)N2C[C@@H](NS(C)(=O)=O)[C@H](C(C)C)C2)C=N1,CCNc1ncc(C(=O)N2C[C@@H](NS(C)(=O)=O)[C@H](C(C)C)C2)cn1,0,0.621684,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001041,OADMET-0001041__pxr_prep,NCC1=CC=C(C(=O)NCCC2=NC(N)=CC(O)=N2)C=C1,Nc1cc(O)nc(CCNC(=O)c2ccc(C[NH3+])cc2)n1,1,0.98172,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001042,OADMET-0001042,NC1=NC(CCCNC(=O)C2CC3=C(C=CC=C3)S(=O)(=O)N2)=CS1,Nc1nc(CCCNC(=O)C2Cc3ccccc3S(=O)(=O)N2)cs1,0,0.989337,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001043,OADMET-0001043__pxr_prep,C1=CN=C(CN2CCC[C@@]3(C4=CCOCC4)COCC[C@H]23)C=C1,C1=C([C@@]23CCC[NH+](Cc4ccccn4)[C@H]2CCOC3)CCOC1,1,0.989879,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001044,OADMET-0001044,CC(C)C1=C(CNC(=O)[C@@H]2COC(=O)N2)SN=N1,CC(C)c1nnsc1CNC(=O)[C@@H]1COC(=O)N1,0,0.988138,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001045,OADMET-0001045__pxr_prep,CN1C=CN=C1C1CCN(CC2=C(Cl)C=CC=C2F)CC1,Cn1ccnc1C1CC[NH+](Cc2c(F)cccc2Cl)CC1,1,0.989879,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001046,OADMET-0001046__pxr_prep,COC1=C(CCN2CCCC(CN(C)S(=O)(=O)N3CCCC3)C2)C=CC=C1,COc1ccccc1CC[NH+]1CCCC(CN(C)S(=O)(=O)N2CCCC2)C1,1,0.995803,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001047,OADMET-0001047,COCCN1N=NN=C1C1CN(C(=O)CCN2N=C(C)C=C2C)CCO1,COCCn1nnnc1C1CN(C(=O)CCn2nc(C)cc2C)CCO1,0,0.982241,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001048,OADMET-0001048,COCCOC1=C(NC(=O)NCC2=NN=C(N)S2)C=CC=C1,COCCOc1ccccc1NC(=O)NCc1nnc(N)s1,0,0.985791,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001049,OADMET-0001049,CC(C)CC1=NOC(CNS(=O)(=O)C2=CC(C(N)=O)=CS2)=C1,CC(C)Cc1cc(CNS(=O)(=O)c2cc(C(N)=O)cs2)on1,0,0.991686,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001050,OADMET-0001050__pxr_prep,O=C(NC1CCN(CC2CCCO2)CC1)C1=C(Cl)C=NC=C1,O=C(NC1CC[NH+](CC2CCCO2)CC1)c1ccncc1Cl,1,0.989879,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001051,OADMET-0001051,CN(CC1=CC(C2=CC=CS2)=NN1)C(=O)CN1N=NN=C1N,CN(Cc1cc(-c2cccs2)n[nH]1)C(=O)Cn1nnnc1N,0,0.507622,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001052,OADMET-0001052,O=C(C1=NC2=CC=CN=C2N1)N1CCCC(C2=NN=CN2)C1,O=C(c1nc2cccnc2[nH]1)N1CCCC(c2nnc[nH]2)C1,0,0.261467,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001053,OADMET-0001053,CC(C)CC1=NOC(C(=O)N2C[C@H]3CC=CC[C@H]3C2)=C1,CC(C)Cc1cc(C(=O)N2C[C@H]3CC=CC[C@H]3C2)on1,0,0.994051,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001054,OADMET-0001054,CC1(C(=O)NCC2=NOC(C(N)=O)=N2)CCCCO1,CC1(C(=O)NCc2noc(C(N)=O)n2)CCCCO1,0,0.988138,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001055,OADMET-0001055,COC1=CC=CC(CCNC(=O)N2CCC(CS(N)(=O)=O)C2)=C1OC,COc1cccc(CCNC(=O)N2CCC(CS(N)(=O)=O)C2)c1OC,0,0.997603,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001056,OADMET-0001056__pxr_prep,CCCCC(=O)NC1=C(NC(=O)C2=CC=C(CN(C)C)O2)C=C(C)C=C1,CCCCC(=O)Nc1ccc(C)cc1NC(=O)c1ccc(C[NH+](C)C)o1,1,0.995803,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001057,OADMET-0001057,CC1=NOC(C)=C1CO[C@@H]1COCC[C@H]1NC(=O)C1=CSC(N)=N1,Cc1noc(C)c1CO[C@@H]1COCC[C@H]1NC(=O)c1csc(N)n1,0,0.985791,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001058,OADMET-0001058,CCOC1=C(C(=O)NC2=CC=C(OC3=C(OC)C=CC=C3)N=C2)C=CC=C1,CCOc1ccccc1C(=O)Nc1ccc(Oc2ccccc2OC)nc1,0,0.994051,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001059,OADMET-0001059,O=C(NCC1=NC(C2CCCCC2)=NO1)C1=CC(=O)N(C2=CC=CC=C2)N1,O=C(NCc1nc(C2CCCCC2)no1)c1cc(=O)n(-c2ccccc2)[nH]1,0,0.509821,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001060,OADMET-0001060__pxr_prep,FC1=CC=CC(CN2CCN(CC3=CNC(CC4CCCC4)=N3)CC2)=C1,Fc1cccc(C[NH+]2CC[NH+](Cc3c[nH]c(CC4CCCC4)n3)CC2)c1,2,0.991557,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001061,OADMET-0001061,CN1N=NN=C1SCCNC(=O)N1CCN(C2=C(C#N)C=CC=N2)CC1,Cn1nnnc1SCCNC(=O)N1CCN(c2ncccc2C#N)CC1,0,0.615338,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001062,OADMET-0001062,CCC1=NOC(CN(CC)C(=O)C2=CC=C(C3=CC(C)=NNC3=O)C=C2)=N1,CCc1noc(CN(CC)C(=O)c2ccc(-c3cc(C)n[nH]c3=O)cc2)n1,0,0.981533,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001063,OADMET-0001063__pxr_prep,CC1=NN(C)C(C)=C1CCC(=O)NC1=CC=C(OC2=NN=NN2)C=C1,Cc1nn(C)c(C)c1CCC(=O)Nc1ccc(Oc2nnn[n-]2)cc1,-1,0.996601,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001064,OADMET-0001064,COC1=CC=CC(CNC(=O)N2CCC(NC(C)=O)C2)=C1OC,COc1cccc(CNC(=O)N2CCC(NC(C)=O)C2)c1OC,0,1.0,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001065,OADMET-0001065,O=C(CCN1CC2=C(C=CC=C2)C1=O)N[C@@H]1CCOC[C@H]1OCCO,O=C(CCN1Cc2ccccc2C1=O)N[C@@H]1CCOC[C@H]1OCCO,0,1.0,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001066,OADMET-0001066,COCCC1=NOC(C(C)NC(=O)CN2C(=O)N=C(C)C=C2C)=N1,COCCc1noc(C(C)NC(=O)Cn2c(C)cc(C)nc2=O)n1,0,0.982264,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001067,OADMET-0001067,O=C1C2=CC=CC(F)=C2N=CN1CC1CCCOC1,O=c1c2cccc(F)c2ncn1CC1CCCOC1,0,0.994051,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001068,OADMET-0001068__pxr_prep,CC1=CC(CN(C)CC2=CC(O)=CC=C2)=C(C)C(CN2CCN(C)CC2)=C1,Cc1cc(CN(C)Cc2cccc(O)c2)c(C)c(C[NH+]2CC[NH+](C)CC2)c1,2,0.331932,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001069,OADMET-0001069__pxr_prep,CC(OC1=C(CN2CCN(C(=O)N(C)C)CC2)C=CC=C1)C(=O)O,CC(Oc1ccccc1CN1CCN(C(=O)N(C)C)CC1)C(=O)[O-],-1,0.862744,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001070,OADMET-0001070__pxr_prep,CC1=NC(C(=O)N2CCN(C(C3=CC=C(F)C=C3)C3=CC=C(F)C=C3)CC2)=CS1,Cc1nc(C(=O)N2CC[NH+](C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cs1,1,0.989879,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001071,OADMET-0001071__pxr_prep,O=C(NCC1CCN(CC2=NC=CN2)CC1)C1=CSC=C1,O=C(NCC1CC[NH+](Cc2ncc[nH]2)CC1)c1ccsc1,1,0.985973,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001072,OADMET-0001072,CC1CCC(=O)N1C1=CC=C(NC(=O)C2=CC(OCC(N)=O)=CC=C2)C=C1,CC1CCC(=O)N1c1ccc(NC(=O)c2cccc(OCC(N)=O)c2)cc1,0,1.0,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001073,OADMET-0001073,CC(C)C1=CC=C(NC(=O)NCCC2=NC=NN2C)C=C1,CC(C)c1ccc(NC(=O)NCCc2ncnn2C)cc1,0,0.988138,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001074,OADMET-0001074,NC(=O)C1=NOC(CNC(=O)C2=CC=C(OC3=CC=CC=C3)O2)=N1,NC(=O)c1noc(CNC(=O)c2ccc(Oc3ccccc3)o2)n1,0,0.988138,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001075,OADMET-0001075,CC1=NN=C(CCNC(=O)C2=CN3C=CN=C3C=C2)S1,Cc1nnc(CCNC(=O)c2ccc3nccn3c2)s1,0,0.98226,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001076,OADMET-0001076,CC(C)C(NC(=O)C1=CC=C(C2=C(Cl)C=CC=C2)O1)C1=NC=NN1C,CC(C)C(NC(=O)c1ccc(-c2ccccc2Cl)o1)c1ncnn1C,0,0.988138,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001077,OADMET-0001077,O=C(NCC1=CC=CN=C1OC1=C(F)C=C(F)C=C1)C1=CC(F)=CN=C1,O=C(NCc1cccnc1Oc1ccc(F)cc1F)c1cncc(F)c1,0,0.988138,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001078,OADMET-0001078__pxr_prep,CCN1CCCCC1CNC1=NC=C(C#N)C(N)=N1,CC[NH+]1CCCCC1CNc1ncc(C#N)c(N)n1,1,0.618154,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001079,OADMET-0001079,CC(C)C1=NOC(CN(C)C(=O)NCC2=NC(C3=NC=CC=N3)=NO2)=C1,CC(C)c1cc(CN(C)C(=O)NCc2nc(-c3ncccn3)no2)on1,0,0.976383,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001080,OADMET-0001080,CCCN(CC1CC1)C(=O)C1=CC(C2=C(C#N)C(OC)=NC=C2)=CC=C1,CCCN(CC1CC1)C(=O)c1cccc(-c2ccnc(OC)c2C#N)c1,0,0.994051,1,top_solution_state,False,counter_assay_train;train,pxr-challenge_TRAIN.csv;pxr-challenge_counter-assay_TRAIN.csv
OADMET-0001081,OADMET-0001081,CO[C@H]1CN(C(=O)CCC2=C(C)C=C(C)C=C2)C[C@@H]1O,CO[C@H]1CN(C(=O)CCc2ccc(C)cc2C)C[C@@H]1O,0,1.0,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001082,OADMET-0001082__pxr_prep,COC1=CC=C(C2=NNC=C2CNC(=O)C2CC3(CCNCC3)CN2)C=C1,COc1ccc(-c2n[nH]cc2CNC(=O)C2CC3(CC[NH2+]CC3)C[NH2+]2)cc1,2,0.991573,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001083,OADMET-0001083__pxr_prep,CN(C)CCOC1=CC=C(CN2CCN(CC3=NC=CN3C)CC2)C=C1,CN(C)CCOc1ccc(C[NH+]2CC[NH+](Cc3nccn3C)CC2)cc1,2,0.331924,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001084,OADMET-0001084__pxr_prep,CCC1=NN=C(CN(C)CC2=NC=CN2C2CC2)O1,CCc1nnc(C[NH+](C)Cc2nccn2C2CC2)o1,1,0.97824,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001085,OADMET-0001085,CCCOC1CCCN(C(=O)CCN2C=NC=N2)C1,CCCOC1CCCN(C(=O)CCn2cncn2)C1,0,0.988138,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001086,OADMET-0001086,CN(C)C(=O)N1CCOCC1CC(=O)NCCC1=NC=CC=C1,CN(C)C(=O)N1CCOCC1CC(=O)NCCc1ccccn1,0,0.994051,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001087,OADMET-0001087,OCC1(CC2CC2)CCCN(C2=NC(C3=CC=CC=C3)=NO2)C1,OCC1(CC2CC2)CCCN(c2nc(-c3ccccc3)no2)C1,0,0.619015,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001088,OADMET-0001088,CC(C)CN(CC1=CN(C)N=C1)C(=O)C1=CC(C2=CSC=C2)=CC=C1,CC(C)CN(Cc1cnn(C)c1)C(=O)c1cccc(-c2ccsc2)c1,0,0.994051,1,top_solution_state,False,counter_assay_train;train,pxr-challenge_TRAIN.csv;pxr-challenge_counter-assay_TRAIN.csv
OADMET-0001089,OADMET-0001089,CC(NC(=O)NC1=CC=CC(N2CCN(C)C2=O)=C1)C1=NN=C(N)S1,CC(NC(=O)Nc1cccc(N2CCN(C)C2=O)c1)c1nnc(N)s1,0,0.985791,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001090,OADMET-0001090__pxr_prep,COC1=CC=C(CNCCCC2=C(F)C=CC=C2)C(OC)=C1C,COc1ccc(C[NH2+]CCCc2ccccc2F)c(OC)c1C,1,0.995811,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001091,OADMET-0001091,CCN1C=C(S(=O)(=O)N[C@@H]2CCOC[C@H]2OCC2=CSC=N2)C=N1,CCn1cc(S(=O)(=O)N[C@@H]2CCOC[C@H]2OCc2cscn2)cn1,0,0.985801,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001092,OADMET-0001092__pxr_prep,CC1=CC(C(=O)NC2=CC=CC(CN3CCCC3)=C2)=C(Cl)C=C1,Cc1ccc(Cl)c(C(=O)Nc2cccc(C[NH+]3CCCC3)c2)c1,1,0.995803,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001093,OADMET-0001093,COC1=CC=C(NC(C)(C)C(=O)NCC2=NC3=C(C=C(C)C(C)=C3)N2)C=C1,COc1ccc(NC(C)(C)C(=O)NCc2nc3cc(C)c(C)cc3[nH]2)cc1,0,0.391303,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001094,OADMET-0001094__pxr_prep,CCN(CC1=NC2=C(C=NN2C)C(=O)N1)CC1=NC(COC)=NO1,CC[NH+](Cc1nc2c(cnn2C)c(=O)[nH]1)Cc1nc(COC)no1,1,0.972519,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001095,OADMET-0001095,CCC1=NC(C)=C(C(=O)NC2COC3=C(OC)C=CC=C3C2)O1,CCc1nc(C)c(C(=O)NC2COc3c(cccc3OC)C2)o1,0,0.994051,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001096,OADMET-0001096,CCCN1C=C(NC(=O)N(C)CC2=CC(C3=CC=NC=C3)=NO2)N=N1,CCCn1cc(NC(=O)N(C)Cc2cc(-c3ccncc3)no2)nn1,0,0.976417,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001097,OADMET-0001097,CCCCC1CCCN1C(=O)NCC1=CC=C(O)C=C1,CCCCC1CCCN1C(=O)NCc1ccc(O)cc1,0,0.997624,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001098,OADMET-0001098__pxr_prep,CCCN1C=C(CN2CCCC(C3=NN=C4C=CC=CN43)C2)C(C)=N1,CCCn1cc(C[NH+]2CCCC(c3nnc4ccccn34)C2)c(C)n1,1,0.97824,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001099,OADMET-0001099,OC1(CCNC2=NC=C(Cl)C=C2)CCCC1,OC1(CCNc2ccc(Cl)cn2)CCCC1,0,0.622627,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001100,OADMET-0001100,CS(=O)(=O)NCCC(=O)N1CCCC(OCC2=CC=CN=C2)C1,CS(=O)(=O)NCCC(=O)N1CCCC(OCc2cccnc2)C1,0,0.991686,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001101,OADMET-0001101,O=C(C1=NC=CC=C1)C1CCCN(C(=O)NCCC2=NOC(C3CC3)=N2)C1,O=C(c1ccccn1)C1CCCN(C(=O)NCCc2noc(C3CC3)n2)C1,0,0.98226,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001102,OADMET-0001102__pxr_prep,COC1=CC=C(CN(CC2=NC=CC=C2)C(=O)NCC2CCN(C)C2)C=C1,COc1ccc(CN(Cc2ccccn2)C(=O)NCC2CC[NH+](C)C2)cc1,1,0.989879,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001103,OADMET-0001103,CCC1=CC=C(C(=O)N(C)CC2=NC=CC=C2C)N1,CCc1ccc(C(=O)N(C)Cc2ncccc2C)[nH]1,0,0.511391,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001104,OADMET-0001104,CC1=CC=C2NC(C(NC(=O)CN3N=NN=C3N)C(C)C)=NC2=C1,Cc1ccc2[nH]c(C(NC(=O)Cn3nnnc3N)C(C)C)nc2c1,0,0.507622,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001105,OADMET-0001105,COC1=C(N2C=C(C(C)NC(=O)CC3=CNC(=O)NC3=O)C=N2)C=CC=C1,COc1ccccc1-n1cc(C(C)NC(=O)Cc2c[nH]c(=O)[nH]c2=O)cn1,0,0.993306,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001106,OADMET-0001106,CCS(=O)(=O)NCC1CN(C(C)=O)CCO1,CCS(=O)(=O)NCC1CN(C(C)=O)CCO1,0,0.997607,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001107,OADMET-0001107,CCC1=C(C(=O)NC2CCN(C3=CC(=O)NC(N)=N3)CC2)N=CO1,CCc1ocnc1C(=O)NC1CCN(c2cc(=O)[nH]c(N)n2)CC1,0,0.617264,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001108,OADMET-0001108,CC(C)CN1C=NC=C1CNC(=O)C1=CC(F)=CN=C1,CC(C)Cn1cncc1CNC(=O)c1cncc(F)c1,0,0.988138,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001109,OADMET-0001109,O=C(CN1C(=O)CNC1=O)NCC1=NNC2=C1CCCCC2,O=C(CN1C(=O)CNC1=O)NCc1n[nH]c2c1CCCCC2,0,0.511391,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001110,OADMET-0001110__pxr_prep,CC(NC(=O)C1=NNC(C2CC2)=C1)C1=NN=C(CC(=O)O)N1,CC(NC(=O)c1cc(C2CC2)[nH]n1)c1nnc(CC(=O)[O-])[nH]1,-1,0.344651,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001111,OADMET-0001111,COC1=C(C(=O)NC2=CC=C3OC(C)CC3=C2)C=CC=C1F,COc1c(F)cccc1C(=O)Nc1ccc2c(c1)CC(C)O2,0,1.0,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001112,OADMET-0001112,NC1=NC(NCC2=CC(C3=NC=CC=C3)=NO2)=CC(C2CC(O)C2)=N1,Nc1nc(NCc2cc(-c3ccccn3)no2)cc(C2CC(O)C2)n1,0,0.61019,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001113,OADMET-0001113__pxr_prep,CC1=CSC(CN2CCN(S(C)(=O)=O)CC2)=N1,Cc1csc(C[NH+]2CCN(S(C)(=O)=O)CC2)n1,1,0.989879,1,top_solution_state,True,train,pxr-challenge_TRAIN.csv
OADMET-0001114,OADMET-0001114,CC1=NN=NN1C1=CC(NC(=O)C2=CC=CC(N3C=NN=C3)=C2)=CC=C1,Cc1nnnn1-c1cccc(NC(=O)c2cccc(-n3cnnc3)c2)c1,0,0.982207,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
OADMET-0001115,OADMET-0001115,O=C(CN1C(=O)CNC1=O)NCCC1=NOC(C2CCCC2)=N1,O=C(CN1C(=O)CNC1=O)NCCc1noc(C2CCCC2)n1,0,0.988138,1,top_solution_state,False,train,pxr-challenge_TRAIN.csv
