feature_row,original_id,standardized_fold,nearest_training_similarity,nearest_training_feature_row,nearest_training_original_id
2566,OADMET-0001773,0,0.3108108108108108,1253,OADMET-0001672
2579,OADMET-0005339,0,0.22535211267605634,907,OADMET-0003445
2582,OADMET-0002552,0,0.3375,139,OADMET-0005829
2591,OADMET-0002197,0,0.3157894736842105,1358,OADMET-0002269
2599,OADMET-0002983,0,0.3333333333333333,3403,OADMET-0002027
2602,OADMET-0003234,0,0.3548387096774194,2442,OADMET-0002578
2612,OADMET-0003322,0,0.3076923076923077,2316,OADMET-0003194
2613,OADMET-0001938,0,0.4782608695652174,829,OADMET-0001920
2616,OADMET-0003767,0,0.32038834951456313,503,OADMET-0003730
2632,OADMET-0004896,0,0.3950617283950617,2959,OADMET-0003251
2637,OADMET-0002646,0,0.296875,622,OADMET-0005006
2639,OADMET-0003217,0,0.40298507462686567,364,OADMET-0004738
2644,OADMET-0002688,0,0.5344827586206896,2339,OADMET-0003372
2646,OADMET-0005303,0,0.3548387096774194,815,OADMET-0003404
2651,OADMET-0001296,0,0.3815789473684211,3787,OADMET-0001027
2652,OADMET-0003280,0,0.3150684931506849,3700,OADMET-0005276
2654,OADMET-0003212,0,0.26582278481012656,3230,OADMET-0001229
2657,OADMET-0005847,0,0.5303030303030303,2152,OADMET-0005538
2659,OADMET-0005274,0,0.3380281690140845,2740,OADMET-0005669
2662,OADMET-0002821,0,0.2976190476190476,3620,OADMET-0005427
2674,OADMET-0001736,0,0.4155844155844156,648,OADMET-0001604
2679,OADMET-0002774,0,0.3698630136986301,1106,OADMET-0003021
2708,OADMET-0002844,0,0.5616438356164384,2291,OADMET-0002892
2718,OADMET-0001257,0,0.29411764705882354,1533,OADMET-0000971
2721,OADMET-0006067,0,0.34210526315789475,3096,OADMET-0003975
2723,OADMET-0004962,0,0.2823529411764706,261,OADMET-0003207
2726,OADMET-0005092,0,0.5892857142857143,850,OADMET-0003341
2745,OADMET-0005618,0,0.391304347826087,1843,OADMET-0002963
2747,OADMET-0005662,0,0.2948717948717949,613,OADMET-0006072
2748,OADMET-0004714,0,0.36619718309859156,2956,OADMET-0005752
2770,OADMET-0002950,0,0.273972602739726,2443,OADMET-0005794
2775,OADMET-0002131,0,0.40625,1170,OADMET-0002332
2787,OADMET-0001380,0,0.43283582089552236,2750,OADMET-0001379
2798,OADMET-0002777,0,0.34523809523809523,3081,OADMET-0004514
2799,OADMET-0000947,0,0.2972972972972973,3553,OADMET-0005369
2800,OADMET-0001601,0,0.35064935064935066,2479,OADMET-0003178
2803,OADMET-0001423,0,0.313953488372093,3475,OADMET-0001404
2804,OADMET-0003496,0,0.3780487804878049,3678,OADMET-0004813
2806,OADMET-0005982,0,0.2727272727272727,1237,OADMET-0001711
2817,OADMET-0002965,0,0.2857142857142857,1844,OADMET-0002707
2820,OADMET-0002754,0,0.3717948717948718,1146,OADMET-0003144
2822,OADMET-0002607,0,0.34285714285714286,2183,OADMET-0002996
2828,OADMET-0003053,0,0.36,545,OADMET-0003085
2847,OADMET-0003016,0,0.44155844155844154,27,OADMET-0002717
2849,OADMET-0002566,0,0.4342105263157895,3081,OADMET-0004514
2854,OADMET-0004625,0,0.4838709677419355,3,OADMET-0002785
2863,OADMET-0005090,0,0.4603174603174603,3522,OADMET-0005728
2872,OADMET-0002751,0,0.3246753246753247,3127,OADMET-0004680
2876,OADMET-0003759,0,0.35185185185185186,4026,OADMET-0005597
2881,OADMET-0005909,0,0.3770491803278688,1447,OADMET-0002275
2888,OADMET-0004758,0,0.3375,1597,OADMET-0004918
2889,OADMET-0005416,0,0.4024390243902439,1597,OADMET-0004918
2900,OADMET-0003357,0,0.34782608695652173,3839,OADMET-0006058
2901,OADMET-0004560,0,0.515625,244,OADMET-0002671
2902,OADMET-0006038,0,0.33783783783783783,2160,OADMET-0003137
2905,OADMET-0003326,0,0.3333333333333333,1640,OADMET-0005287
2906,OADMET-0001590,0,0.4788732394366197,1237,OADMET-0001711
2908,OADMET-0001074,0,0.3333333333333333,1811,OADMET-0001059
2909,OADMET-0005310,0,0.3918918918918919,3393,OADMET-0005947
2910,OADMET-0002929,0,0.3684210526315789,3199,OADMET-0002708
2920,OADMET-0005962,0,0.28,1681,OADMET-0004733
2923,OADMET-0001119,0,0.3116883116883117,3034,OADMET-0006068
2928,OADMET-0003240,0,0.35526315789473684,1351,OADMET-0005712
2929,OADMET-0002072,0,0.36363636363636365,3550,OADMET-0002053
2942,OADMET-0005225,0,0.42857142857142855,845,OADMET-0002873
2946,OADMET-0001048,0,0.40298507462686567,4099,OADMET-0001352
2953,OADMET-0002976,0,0.2638888888888889,3769,OADMET-0002977
2965,OADMET-0001450,0,0.5571428571428572,2318,OADMET-0001101
2966,OADMET-0006079,0,0.3770491803278688,1931,OADMET-0001162
2973,OADMET-0002238,0,0.36666666666666664,2911,OADMET-0002229
2976,OADMET-0002605,0,0.3611111111111111,965,OADMET-0004662
2982,OADMET-0001719,0,0.45454545454545453,1641,OADMET-0001720
2994,OADMET-0005253,0,0.2692307692307692,941,OADMET-0002248
3006,OADMET-0004854,0,0.2631578947368421,3708,OADMET-0004859
3021,OADMET-0004678,0,0.3225806451612903,167,OADMET-0005206
3047,OADMET-0005207,0,0.3333333333333333,4025,OADMET-0005127
3054,OADMET-0001142,0,0.35,1673,OADMET-0004024
3058,OADMET-0001327,0,0.39436619718309857,3226,OADMET-0001116
3061,OADMET-0005632,0,0.3333333333333333,2077,OADMET-0005215
3071,OADMET-0002860,0,0.4266666666666667,185,OADMET-0005824
3093,OADMET-0002645,0,0.5205479452054794,2517,OADMET-0003481
3099,OADMET-0001397,0,0.4418604651162791,368,OADMET-0001454
3100,OADMET-0002749,0,0.41379310344827586,3898,OADMET-0001924
3102,OADMET-0003848,0,0.3132530120481928,3917,OADMET-0002725
3103,OADMET-0002647,0,0.32098765432098764,702,OADMET-0005868
3104,OADMET-0003172,0,0.2638888888888889,121,OADMET-0005966
3105,OADMET-0003772,0,0.32558139534883723,3627,OADMET-0002964
3111,OADMET-0002994,0,0.3620689655172414,3759,OADMET-0003080
3119,OADMET-0004817,0,0.3013698630136986,1351,OADMET-0005712
3123,OADMET-0001594,0,0.43661971830985913,2871,OADMET-0001596
3133,OADMET-0005985,0,0.4603174603174603,2978,OADMET-0005974
3134,OADMET-0003691,0,0.232,1752,OADMET-0004718
3146,OADMET-0005671,0,0.3466666666666667,788,OADMET-0001756
3152,OADMET-0002706,0,0.3424657534246575,1835,OADMET-0002692
3153,OADMET-0002850,0,0.2948717948717949,3942,OADMET-0005433
3174,OADMET-0001473,0,0.5342465753424658,2348,OADMET-0001467
3179,OADMET-0004808,0,0.35064935064935066,1669,OADMET-0005407
3192,OADMET-0003103,0,0.42028985507246375,292,OADMET-0003109
3200,OADMET-0003310,0,0.3939393939393939,3292,OADMET-0003098
3201,OADMET-0001042,0,0.4264705882352941,3173,OADMET-0000954
3206,OADMET-0001314,0,0.3384615384615385,1894,OADMET-0002658
3212,OADMET-0004982,0,0.38571428571428573,2339,OADMET-0003372
3215,OADMET-0001890,0,0.5535714285714286,2243,OADMET-0001995
3219,OADMET-0005352,0,0.2876712328767123,623,OADMET-0002009
3239,OADMET-0002320,0,0.5319148936170213,1714,OADMET-0002034
3240,OADMET-0003570,0,0.25555555555555554,89,OADMET-0002818
3247,OADMET-0004943,0,0.28169014084507044,1939,OADMET-0005158
3249,OADMET-0002571,0,0.417910447761194,1920,OADMET-0002888
3253,OADMET-0005297,0,0.3291139240506329,1129,OADMET-0003477
3267,OADMET-0001052,0,0.35526315789473684,2802,OADMET-0004053
3268,OADMET-0000937,0,0.28125,3168,OADMET-0001113
3295,OADMET-0001741,0,0.44285714285714284,1764,OADMET-0001627
3296,OADMET-0003159,0,0.532258064516129,2636,OADMET-0003367
3308,OADMET-0003487,0,0.49206349206349204,3501,OADMET-0004848
3318,OADMET-0005466,0,0.3058823529411765,2273,OADMET-0005722
3319,OADMET-0001330,0,0.4057971014492754,2600,OADMET-0004510
3325,OADMET-0003736,0,0.23728813559322035,401,OADMET-0000940
3328,OADMET-0003097,0,0.38461538461538464,1739,OADMET-0004879
3343,OADMET-0004256,0,0.3472222222222222,3323,OADMET-0001479
3344,OADMET-0005081,0,0.3291139240506329,1922,OADMET-0003168
3348,OADMET-0005903,0,0.3157894736842105,3716,OADMET-0002589
3350,OADMET-0004025,0,0.3977272727272727,37,OADMET-0003478
3354,OADMET-0001209,0,0.40625,2833,OADMET-0005475
3361,OADMET-0003143,0,0.3614457831325301,2991,OADMET-0005449
3368,OADMET-0001360,0,0.27692307692307694,1166,OADMET-0000991
3394,OADMET-0000974,0,0.41025641025641024,1951,OADMET-0001030
3401,OADMET-0002837,0,0.3968253968253968,1311,OADMET-0001979
3405,OADMET-0005473,0,0.3709677419354839,278,OADMET-0004712
3408,OADMET-0002322,0,0.2727272727272727,3349,OADMET-0003645
3409,OADMET-0005754,0,0.34328358208955223,142,OADMET-0003914
3413,OADMET-0005580,0,0.3968253968253968,4026,OADMET-0005597
3417,OADMET-0004872,0,0.313953488372093,1922,OADMET-0003168
3429,OADMET-0006018,0,0.46774193548387094,771,OADMET-0001035
3439,OADMET-0005648,0,0.5283018867924528,1650,OADMET-0005605
3450,OADMET-0002799,0,0.3076923076923077,2165,OADMET-0002555
3452,OADMET-0005689,0,0.358974358974359,1731,OADMET-0005039
3453,OADMET-0005812,0,0.4117647058823529,1122,OADMET-0003474
3463,OADMET-0003123,0,0.38571428571428573,1788,OADMET-0003353
3479,OADMET-0001505,0,0.3225806451612903,1947,OADMET-0001682
3481,OADMET-0003646,0,0.48936170212765956,3281,OADMET-0001974
3485,OADMET-0005271,0,0.3698630136986301,4121,OADMET-0002012
3492,OADMET-0002133,0,0.4594594594594595,1874,OADMET-0001976
3496,OADMET-0002740,0,0.45,2403,OADMET-0005941
3511,OADMET-0001752,0,0.4,3780,OADMET-0006069
3516,OADMET-0002729,0,0.40298507462686567,2111,OADMET-0005361
3530,OADMET-0005048,0,0.24,4116,OADMET-0005351
3535,OADMET-0003239,0,0.4246575342465753,3199,OADMET-0002708
3546,OADMET-0003780,0,0.5714285714285714,3649,OADMET-0002338
3558,OADMET-0000970,0,0.45454545454545453,3243,OADMET-0001140
3563,OADMET-0005703,0,0.5522388059701493,734,OADMET-0002728
3565,OADMET-0003303,0,0.3972602739726027,644,OADMET-0005839
3568,OADMET-0001122,0,0.3698630136986301,2868,OADMET-0001442
3569,OADMET-0003298,0,0.36666666666666664,2454,OADMET-0004865
3571,OADMET-0002922,0,0.40540540540540543,3087,OADMET-0005574
3577,OADMET-0002324,0,0.3333333333333333,3208,OADMET-0002115
3582,OADMET-0001778,0,0.48214285714285715,40,OADMET-0001638
3583,OADMET-0005414,0,0.4461538461538462,371,OADMET-0003065
3594,OADMET-0003451,0,0.4189189189189189,3087,OADMET-0005574
3597,OADMET-0002597,0,0.2972972972972973,2461,OADMET-0003287
3610,OADMET-0005212,0,0.32894736842105265,2337,OADMET-0005990
3611,OADMET-0005101,0,0.29333333333333333,206,OADMET-0004698
3612,OADMET-0003301,0,0.38461538461538464,841,OADMET-0004415
3638,OADMET-0004673,0,0.2857142857142857,2722,OADMET-0004957
3642,OADMET-0003104,0,0.4482758620689655,2669,OADMET-0001234
3643,OADMET-0002595,0,0.3448275862068966,3859,OADMET-0002317
3651,OADMET-0001957,0,0.4642857142857143,931,OADMET-0002268
3653,OADMET-0001058,0,0.44680851063829785,179,OADMET-0002300
3654,OADMET-0005841,0,0.3235294117647059,4099,OADMET-0001352
3658,OADMET-0003269,0,0.36231884057971014,2991,OADMET-0005449
3661,OADMET-0001878,0,0.352112676056338,3618,OADMET-0005944
3665,OADMET-0005420,0,0.39705882352941174,2044,OADMET-0002703
3670,OADMET-0005471,0,0.3116883116883117,2120,OADMET-0003521
3671,OADMET-0003717,0,0.45161290322580644,2218,OADMET-0003547
3676,OADMET-0002846,0,0.5294117647058824,3827,OADMET-0002561
3677,OADMET-0003744,0,0.19480519480519481,81,OADMET-0001953
3687,OADMET-0002553,0,0.34375,1581,OADMET-0005119
3690,OADMET-0001039,0,0.373134328358209,1743,OADMET-0001242
3694,OADMET-0003313,0,0.45714285714285713,1045,OADMET-0001821
3696,OADMET-0001916,0,0.5294117647058824,415,OADMET-0002220
3703,OADMET-0003089,0,0.44594594594594594,3098,OADMET-0002871
3704,OADMET-0002867,0,0.42028985507246375,511,OADMET-0003034
3706,OADMET-0001255,0,0.3116883116883117,3934,OADMET-0001288
3719,OADMET-0001306,0,0.30434782608695654,4015,OADMET-0001723
3726,OADMET-0001629,0,0.4520547945205479,725,OADMET-0001796
3728,OADMET-0005611,0,0.4057971014492754,868,OADMET-0001949
3736,OADMET-0001528,0,0.3275862068965517,1239,OADMET-0001514
3738,OADMET-0005845,0,0.4838709677419355,1658,OADMET-0005731
3741,OADMET-0005095,0,0.2948717948717949,292,OADMET-0003109
3748,OADMET-0001085,0,0.3888888888888889,754,OADMET-0001100
3749,OADMET-0003347,0,0.42424242424242425,1338,OADMET-0002722
3750,OADMET-0005250,0,0.3880597014925373,3692,OADMET-0005483
3758,OADMET-0005256,0,0.4025974025974026,3991,OADMET-0005970
3767,OADMET-0005500,0,0.32894736842105265,3830,OADMET-0001104
3776,OADMET-0002316,0,0.48214285714285715,2233,OADMET-0001888
3783,OADMET-0005796,0,0.375,1414,OADMET-0003361
3789,OADMET-0003766,0,0.33783783783783783,436,OADMET-0004857
3790,OADMET-0005781,0,0.2839506172839506,1354,OADMET-0003011
3798,OADMET-0001487,0,0.3492063492063492,2454,OADMET-0004865
3801,OADMET-0004742,0,0.34177215189873417,1438,OADMET-0005183
3807,OADMET-0005612,0,0.2702702702702703,383,OADMET-0000985
3809,OADMET-0004379,0,0.2375,3053,OADMET-0002864
3819,OADMET-0005326,0,0.40350877192982454,1054,OADMET-0002569
3829,OADMET-0005358,0,0.2727272727272727,1145,OADMET-0004964
3836,OADMET-0003681,0,0.3235294117647059,578,OADMET-0003679
3840,OADMET-0005860,0,0.3918918918918919,551,OADMET-0005330
3844,OADMET-0003231,0,0.4142857142857143,1511,OADMET-0001558
3846,OADMET-0003704,0,0.3090909090909091,1664,OADMET-0005386
3849,OADMET-0002059,0,0.30612244897959184,1939,OADMET-0005158
3853,OADMET-0002898,0,0.3148148148148148,3018,OADMET-0002182
3856,OADMET-0003352,0,0.33783783783783783,3522,OADMET-0005728
3857,OADMET-0002116,0,0.4594594594594595,227,OADMET-0002330
3860,OADMET-0003721,0,0.5490196078431373,993,OADMET-0003615
3863,OADMET-0004069,0,0.36363636363636365,539,OADMET-0002551
3878,OADMET-0003431,0,0.34328358208955223,841,OADMET-0004415
3880,OADMET-0001061,0,0.4266666666666667,540,OADMET-0001236
3885,OADMET-0003453,0,0.547945205479452,351,OADMET-0005715
3893,OADMET-0003835,0,0.43661971830985913,785,OADMET-0001093
3912,OADMET-0005444,0,0.30985915492957744,1640,OADMET-0005287
3915,OADMET-0001221,0,0.3125,1061,OADMET-0001259
3922,OADMET-0002235,0,0.4473684210526316,216,OADMET-0002150
3928,OADMET-0003472,0,0.35,307,OADMET-0003055
3938,OADMET-0005854,0,0.5,881,OADMET-0004708
3948,OADMET-0005344,0,0.4,327,OADMET-0005306
3950,OADMET-0002588,0,0.3333333333333333,3701,OADMET-0004938
3955,OADMET-0003734,0,0.5245901639344263,452,OADMET-0003724
3957,OADMET-0006047,0,0.3026315789473684,897,OADMET-0001997
3964,OADMET-0005047,0,0.42857142857142855,3473,OADMET-0001887
3966,OADMET-0003591,0,0.43859649122807015,993,OADMET-0003615
3973,OADMET-0002323,0,0.5769230769230769,1005,OADMET-0001879
3976,OADMET-0002853,0,0.3484848484848485,2936,OADMET-0005708
3979,OADMET-0004898,0,0.273972602739726,333,OADMET-0003475
3980,OADMET-0003370,0,0.2638888888888889,1681,OADMET-0004733
3982,OADMET-0006054,0,0.3787878787878788,3483,OADMET-0004885
3990,OADMET-0001025,0,0.33783783783783783,1656,OADMET-0005950
3994,OADMET-0005124,0,0.3950617283950617,2999,OADMET-0002676
3995,OADMET-0005653,0,0.41025641025641024,165,OADMET-0006055
4009,OADMET-0003802,0,0.325,3821,OADMET-0001988
4011,OADMET-0002943,0,0.48333333333333334,2383,OADMET-0005038
4018,OADMET-0001123,0,0.3424657534246575,1879,OADMET-0005777
4027,OADMET-0001114,0,0.5964912280701754,2554,OADMET-0002947
4030,OADMET-0001751,0,0.36619718309859156,3975,OADMET-0001646
4031,OADMET-0002077,0,0.43636363636363634,1803,OADMET-0001905
4034,OADMET-0003525,0,0.35294117647058826,3780,OADMET-0006069
4035,OADMET-0005734,0,0.43478260869565216,2137,OADMET-0004823
4047,OADMET-0003043,0,0.40625,3366,OADMET-0003045
4050,OADMET-0001612,0,0.47058823529411764,3949,OADMET-0001743
4052,OADMET-0004067,0,0.2894736842105263,1650,OADMET-0005605
4053,OADMET-0005465,0,0.3466666666666667,1890,OADMET-0006030
4061,OADMET-0003531,0,0.29069767441860467,3042,OADMET-0001368
4073,OADMET-0002327,0,0.5348837209302325,1943,OADMET-0002164
4082,OADMET-0001470,0,0.41025641025641024,2242,OADMET-0001406
4090,OADMET-0001325,0,0.23076923076923078,1185,OADMET-0004711
4097,OADMET-0004717,0,0.3283582089552239,4059,OADMET-0005110
4105,OADMET-0001023,0,0.36923076923076925,3085,OADMET-0005724
4111,OADMET-0005194,0,0.29577464788732394,2813,OADMET-0005116
4118,OADMET-0003506,0,0.3670886075949367,448,OADMET-0002789
4124,OADMET-0001904,0,0.38333333333333336,3618,OADMET-0005944
4131,OADMET-0003262,0,0.3188405797101449,888,OADMET-0003064
4,OADMET-0001399,1,0.38823529411764707,3099,OADMET-0001397
7,OADMET-0001354,1,0.3508771929824561,883,OADMET-0001304
13,OADMET-0002654,1,0.28205128205128205,2447,OADMET-0004777
19,OADMET-0003505,1,0.36231884057971014,229,OADMET-0005184
21,OADMET-0003210,1,0.38235294117647056,3002,OADMET-0004920
23,OADMET-0004704,1,0.4393939393939394,1686,OADMET-0003833
26,OADMET-0002008,1,0.4444444444444444,1284,OADMET-0001272
28,OADMET-0001202,1,0.36923076923076925,3230,OADMET-0001229
35,OADMET-0001043,1,0.26506024096385544,4018,OADMET-0001123
37,OADMET-0003478,1,0.3977272727272727,3350,OADMET-0004025
53,OADMET-0002687,1,0.3287671232876712,3920,OADMET-0003285
59,OADMET-0003397,1,0.39436619718309857,3113,OADMET-0002903
68,OADMET-0000952,1,0.3918918918918919,1778,OADMET-0002982
74,OADMET-0004778,1,0.31645569620253167,3369,OADMET-0003355
77,OADMET-0005853,1,0.375,3869,OADMET-0003911
78,OADMET-0005766,1,0.3125,2622,OADMET-0003823
82,OADMET-0001978,1,0.52,2832,OADMET-0002127
90,OADMET-0001366,1,0.34177215189873417,1232,OADMET-0002848
91,OADMET-0005666,1,0.2988505747126437,27,OADMET-0002717
94,OADMET-0003784,1,0.225,3359,OADMET-0002331
101,OADMET-0001592,1,0.4492753623188406,2523,OADMET-0001721
104,OADMET-0005955,1,0.35135135135135137,1364,OADMET-0003177
106,OADMET-0001509,1,0.35714285714285715,3131,OADMET-0002287
118,OADMET-0002073,1,0.3409090909090909,4127,OADMET-0001913
119,OADMET-0004263,1,0.4084507042253521,2216,OADMET-0005074
122,OADMET-0005236,1,0.3235294117647059,936,OADMET-0004946
129,OADMET-0002250,1,0.3333333333333333,3131,OADMET-0002287
164,OADMET-0003688,1,0.28,2537,OADMET-0003804
165,OADMET-0006055,1,0.41025641025641024,3995,OADMET-0005653
171,OADMET-0005808,1,0.463768115942029,3218,OADMET-0005009
173,OADMET-0001384,1,0.3974358974358974,3101,OADMET-0001401
183,OADMET-0002655,1,0.33766233766233766,3695,OADMET-0002736
190,OADMET-0004794,1,0.4266666666666667,136,OADMET-0003832
191,OADMET-0003421,1,0.352112676056338,3401,OADMET-0002837
203,OADMET-0002865,1,0.4027777777777778,55,OADMET-0005525
214,OADMET-0001155,1,0.45901639344262296,987,OADMET-0001223
236,OADMET-0004965,1,0.30158730158730157,3946,OADMET-0004878
247,OADMET-0005026,1,0.3888888888888889,1128,OADMET-0005891
252,OADMET-0001184,1,0.37333333333333335,1638,OADMET-0001046
254,OADMET-0005876,1,0.2948717948717949,3269,OADMET-0001385
266,OADMET-0004003,1,0.45714285714285713,2435,OADMET-0003942
268,OADMET-0003188,1,0.2857142857142857,2752,OADMET-0005699
270,OADMET-0004873,1,0.3939393939393939,1674,OADMET-0003033
286,OADMET-0005102,1,0.3787878787878788,1250,OADMET-0005012
292,OADMET-0003109,1,0.42028985507246375,3192,OADMET-0003103
319,OADMET-0005002,1,0.3333333333333333,1847,OADMET-0002312
333,OADMET-0003475,1,0.3770491803278688,2578,OADMET-0005487
337,OADMET-0001364,1,0.3382352941176471,287,OADMET-0001996
341,OADMET-0002055,1,0.5862068965517241,3335,OADMET-0002054
345,OADMET-0003571,1,0.22857142857142856,3689,OADMET-0002244
348,OADMET-0001917,1,0.48936170212765956,1180,OADMET-0002245
349,OADMET-0005735,1,0.29213483146067415,2664,OADMET-0003028
357,OADMET-0003602,1,0.3008849557522124,267,OADMET-0003701
374,OADMET-0002784,1,0.296875,1268,OADMET-0002856
376,OADMET-0001934,1,0.574468085106383,2720,OADMET-0002279
383,OADMET-0000985,1,0.3561643835616438,3124,OADMET-0001022
384,OADMET-0003756,1,0.2857142857142857,3524,OADMET-0003612
386,OADMET-0003318,1,0.3466666666666667,1991,OADMET-0005969
388,OADMET-0005327,1,0.3333333333333333,4057,OADMET-0005649
389,OADMET-0003192,1,0.3783783783783784,3065,OADMET-0005861
393,OADMET-0001808,1,0.3561643835616438,3503,OADMET-0005073
396,OADMET-0002648,1,0.3108108108108108,1259,OADMET-0001816
402,OADMET-0001578,1,0.39436619718309857,2437,OADMET-0001647
404,OADMET-0005118,1,0.2602739726027397,898,OADMET-0005600
407,OADMET-0003592,1,0.22988505747126436,1228,OADMET-0002663
416,OADMET-0003503,1,0.3146067415730337,927,OADMET-0005619
428,OADMET-0005999,1,0.3048780487804878,4086,OADMET-0001376
439,OADMET-0004901,1,0.38461538461538464,3960,OADMET-0004978
444,OADMET-0005221,1,0.36585365853658536,2816,OADMET-0001098
455,OADMET-0002152,1,0.37777777777777777,548,OADMET-0001961
459,OADMET-0003069,1,0.2777777777777778,1243,OADMET-0005117
465,OADMET-0005357,1,0.5084745762711864,1536,OADMET-0003289
466,OADMET-0002644,1,0.3283582089552239,2822,OADMET-0002607
467,OADMET-0001552,1,0.325,676,OADMET-0004989
475,OADMET-0005772,1,0.5245901639344263,1460,OADMET-0005063
477,OADMET-0004763,1,0.410958904109589,2229,OADMET-0003067
480,OADMET-0003782,1,0.27419354838709675,2583,OADMET-0003561
485,OADMET-0005211,1,0.38028169014084506,2551,OADMET-0002961
487,OADMET-0002807,1,0.2676056338028169,2443,OADMET-0005794
489,OADMET-0003604,1,0.27710843373493976,3663,OADMET-0003589
505,OADMET-0004973,1,0.28205128205128205,4080,OADMET-0004498
506,OADMET-0001126,1,0.3125,615,OADMET-0001315
507,OADMET-0001073,1,0.3088235294117647,3806,OADMET-0002764
517,OADMET-0001587,1,0.36363636363636365,1879,OADMET-0005777
524,OADMET-0001874,1,0.3625,2124,OADMET-0002966
525,OADMET-0003389,1,0.410958904109589,2203,OADMET-0004747
527,OADMET-0001870,1,0.5294117647058824,3739,OADMET-0002306
529,OADMET-0005779,1,0.3835616438356164,2657,OADMET-0005847
