record_id,fold,smiles,y_true,MW,heavy_atoms,identity_formal_charge,feature_array_row,source_feature_row,row_id,prepared_smiles,prepared_formal_charge,prepared_is_charged,native_cached,norm_l2,centered_norm_l2,member1_norm_l2,member2_norm_l2,PC1,PC2,PC3,PC4,PC5
nesso_04bebd7cc38090db9c0b,3,Cc1cccc(C)c1NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccnn2C)cc1,4.56,420.51600000000013,28,0,60,73,OADMET-0005441,Cc1cccc(C)c1NS(=O)(=O)c1ccc(NS(=O)(=O)c2ccnn2C)cc1,0,0,5.460163593292236,16.99147448105432,9.659894754777469,16.684453201116675,3.2154667499552394,-7.2623489244266635,5.246764247656806,1.7807180679983186,-0.20586537668071725,-0.2044904907785315
nesso_04d024b8ebd09e845e29,4,CCCCO[C@H]1CC[C@H](NC(=O)c2ccn3c(C)cc(C)nc23)CC1,4.74,343.4710000000001,25,0,61,74,OADMET-0004778,CCCCO[C@H]1CC[C@H](NC(=O)c2ccn3c(C)cc(C)nc23)CC1,0,0,5.131721019744873,18.06976258998115,5.542013488996316,17.180214996740627,5.599690413232746,3.7709693877392203,-3.1315917556847266,0.020807667390452478,-1.4466651929112695,1.1374001369970586
nesso_04d830517677d42d485c,0,c1cn2ccnc2c(N2CCCCC3(CCCCC3)C2)n1,4.39,284.4069999999999,21,0,62,75,OADMET-0005713,c1cn2ccnc2c(N2CCCCC3(CCCCC3)C2)n1,0,0,5.372729778289795,15.019167220916462,6.91150555344732,14.56228388305125,3.6763122989318116,-4.945203747803006,2.354649503522656,-1.217686260444751,-2.743815825107264,-1.374512270582616
nesso_050a9974feb24a028482,0,CN(C(=O)c1cc(O)n(C)n1)c1ccc(OCc2ccccc2)cc1,4.75,337.379,25,0,63,76,OADMET-0005367,CN(C(=O)c1cc(O)n(C)n1)c1ccc(OCc2ccccc2)cc1,0,0,4.754015922546387,16.95310636459332,5.229012925296753,16.34981253024798,4.482348227766416,-3.6879146896318167,0.6256899685871894,-2.305705839179832,0.12368445037687692,-2.411125592076517
nesso_051c0fba3320972d67e5,0,O=C(NCc1nc(=O)o[nH]1)c1ccc(N2CCCCCC2)cc1,4.06,316.3610000000001,23,0,64,77,OADMET-0005853,O=C(NCc1nc(=O)o[nH]1)c1ccc(N2CCCCCC2)cc1,0,0,4.833257675170898,16.041164435616416,3.3068032504520195,15.155255832308281,5.257107294679342,-1.5163811916202825,-0.5989728063749866,-1.5767506683225518,-1.1987052613298823,-0.6381996393000525
nesso_052631c8ecfb06ee974a,4,CC(C)(NC(=O)C1CCN(c2ccc3nnnn3n2)CC1)c1cccs1,4.75,371.47000000000014,26,0,65,78,OADMET-0005766,CC(C)(NC(=O)C1CCN(c2ccc3nnnn3n2)CC1)c1cccs1,0,0,5.228128433227539,16.41239215841325,5.181591390175696,14.28707036415843,8.077514269323867,-0.12571580487904277,-2.2635864125908762,-0.6804480762686539,0.7065974557840022,3.7053088733676427
nesso_053accecde5f2d9ab867,3,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,4.07,293.40700000000004,21,0,66,81,OADMET-0001953,CCCCCCCCC(=O)NCc1ccc(O)c(OC)c1,0,0,4.82435941696167,18.501748313708397,5.802695226074022,18.000530714908358,4.277333824411209,-1.2614856802327723,0.00466737988523927,-1.4214799677128473,-1.1324423974505586,-3.655092790896524
nesso_05401a027d95ff331009,2,O=C(Nc1c(-c2cccs2)nc2ccccn12)c1ccc(Cl)cc1,4.03,353.83400000000006,24,0,67,82,OADMET-0001978,O=C(Nc1c(-c2cccs2)nc2ccccn12)c1ccc(Cl)cc1,0,0,5.10620641708374,16.09123356081945,6.606739098977724,15.449545079484698,4.498816994034355,-4.480472289804905,2.3261123745027747,-0.7333969061701114,-2.037519280166167,-1.9311540877659805
nesso_0543135cb070bc0ee953,0,Cc1ccc(-n2[nH]c(C(=O)NC(C)(C)C(C)(C)O)cc2=O)cc1,1.76,317.38900000000007,23,0,68,83,OADMET-0003083,Cc1ccc(-n2[nH]c(C(=O)NC(C)(C)C(C)(C)O)cc2=O)cc1,0,0,4.937005519866943,16.677692548306208,2.9994275808138253,15.91089045988678,4.998899229761719,-2.1914940375082996,-0.2743285329487577,-1.0286506602717016,-0.34464708480652007,0.11077207987698359
nesso_054c20de013fad0035a1,1,Cc1noc2ncc(S(=O)(=O)Nc3ccc(CN4C(=O)CCCC4=O)cc3)cc12,5.45,414.44300000000027,29,0,69,86,OADMET-0003281,Cc1noc2ncc(S(=O)(=O)Nc3ccc(CN4C(=O)CCCC4=O)cc3)cc12,0,0,5.206577777862549,15.79034314990235,5.154832226906212,14.532776115736965,6.175221061754255,-3.7813150295453557,0.5933713200327528,-0.9776741305944242,0.8437931811639766,1.5927462732408273
nesso_055e1b6d36573b348b26,4,CCOc1cccnc1S(=O)(=O)N1CCc2ccc(F)cc2C(C)C1,5.74,364.44200000000006,25,0,70,89,OADMET-0002818,CCOc1cccnc1S(=O)(=O)N1CCc2ccc(F)cc2C(C)C1,0,0,5.316335678100586,16.054722174397824,4.215868512427418,15.430331660126686,4.4338435871818005,-2.308637966036173,-0.20815360351451218,0.1285225286524558,-1.113743016103064,2.9522204694085277
nesso_0580923c52cbc5e08beb,4,Cc1ccc(NS(=O)(=O)c2ccc3c(c2)NC(=O)C(CC(=O)N2CCCC2)CS3)c(C)c1,5.2,473.6200000000004,32,0,71,90,OADMET-0001366,Cc1ccc(NS(=O)(=O)c2ccc3c(c2)NC(=O)C(CC(=O)N2CCCC2)CS3)c(C)c1,0,0,5.05228853225708,14.860433304237038,3.3718361588248396,14.02775771466745,4.904537846552429,-0.9820454502381143,-1.3341825671592666,-2.136566905965796,-1.3956114490396045,0.38343068817547665
nesso_058b06af13b57eb82c76,3,CCCCn1ncc(NC(=O)NC2CCOC23CCCC3)c1C(C)C,5.25,348.49100000000016,25,0,72,91,OADMET-0005666,CCCCn1ncc(NC(=O)NC2CCOC23CCCC3)c1C(C)C,0,0,4.925738334655762,20.126406755948203,4.813509560705666,18.64061794099681,7.589440801776205,1.513165590657415,-2.971074825925298,-0.12118641912651387,2.7001264347498335,1.2993659342605666
nesso_05964dbd2692b794b3bf,2,CC(C)C(CNC(=O)N1CCN(C(=O)C(C)(C)C)CC1)Cc1ccccc1,5.57,373.5410000000001,27,0,73,92,OADMET-0005804,CC(C)C(CNC(=O)N1CCN(C(=O)C(C)(C)C)CC1)Cc1ccccc1,0,0,5.321585178375244,14.956690244376524,5.6821926890496135,14.75044692876541,2.4752572528735137,-4.3476723635149375,1.6709992406419265,-1.5017294133934205,-2.1403201846982807,-0.9140443970840636
nesso_05b9e100e04ac3953da9,1,COc1cc(Cl)ccc1S(=O)(=O)NC(C)c1nc2ccccc2n1C(F)F,5.59,415.8490000000001,27,0,74,93,OADMET-0003044,COc1cc(Cl)ccc1S(=O)(=O)NC(C)c1nc2ccccc2n1C(F)F,0,0,5.187908172607422,16.108142472918928,7.363018058955041,15.765171487318803,3.3063003347071973,-6.051832373698805,3.499221578746152,-0.09310629725462777,-0.7003923800250919,-1.3118237708349283
nesso_05c3665ea1a327497276,2,Cn1sc(Cl)cc1=O,2.59,149.602,8,0,75,94,OADMET-0003784,Cn1sc(Cl)cc1=O,0,0,4.841022491455078,19.72147002943332,9.3409466770388,18.84693656259906,5.807698539628538,-6.428080639406378,4.485501285262254,0.935787884227427,0.8074046094616361,-3.7256660680425675
nesso_05d03d8f54efa7eace00,0,O=C(Nc1cc(Br)ccn1)N[C@@H]1CCCc2cccnc21,5.25,347.2160000000001,21,0,76,95,OADMET-0002882,O=C(Nc1cc(Br)ccn1)N[C@@H]1CCCc2cccnc21,0,0,5.548844814300537,16.01198681704979,8.540249030545304,15.676750055551176,3.2593296128425764,-6.725824747746424,4.3429694613499725,1.4537901658923051,-1.2111344839317306,1.0229761510732611
nesso_05d914562aedcc78163a,2,N[C@H](CO)C(=O)O,2.02,105.09299999999999,7,0,77,96,OADMET-0003662,N[C@H](CO)C(=O)[O-],-1,1,5.0201334953308105,46.35817220753085,39.78697369888777,45.87945429917844,6.644983343296103,37.224653698711684,6.965588460510384,6.467004774505865,-7.328164356998437,-1.0513030161582777
nesso_05fceab83e809c6494e4,4,CCc1ccc(C(=O)NC(C)c2c(C)nn(C)c2C)[nH]1,3.69,274.368,20,0,78,97,OADMET-0001319,CCc1ccc(C(=O)NC(C)c2c(C)nn(C)c2C)[nH]1,0,0,4.703598499298096,18.25146556290394,4.223348663954901,17.176279905941065,6.171823376169616,-2.482107697745046,-0.48187613510757615,-1.8192240318674984,2.1619720582361373,-1.3055040659286392
nesso_061e68afdb1c8f1f96de,2,COc1ccc(Cl)cc1C(=O)O,2.05,186.594,12,0,79,99,OADMET-0002217,COc1ccc(Cl)cc1C(=O)[O-],-1,1,4.274431228637695,41.96418371995684,33.57265850390359,39.978873844441125,12.754699581430847,32.25378963227128,-2.0571652428781735,5.9764959267915065,-1.5039154836702928,-3.8773825123312244
nesso_063f9633f77141b0a5ff,3,COc1cccc(S(=O)(=O)N2CCN(C)CC2c2ccccc2)c1,5.12,346.452,24,0,80,100,OADMET-0002590,COc1cccc(S(=O)(=O)N2CC[NH+](C)CC2c2ccccc2)c1,1,1,4.802059173583984,18.770858824363245,4.272082267326967,18.190555020579485,4.631290214124566,0.5045691497110694,-1.5396921269872106,-0.581075949401077,-0.704967974932505,-1.2350447315997735
nesso_064596be752914f8faf8,3,C=CC(=O)N(C)c1ccc(C(=O)Nc2nc3cc(C(N)=O)ccc3[nH]2)cc1,2.44,363.37700000000007,27,0,81,101,OADMET-0001592,C=CC(=O)N(C)c1ccc(C(=O)Nc2nc3cc(C(N)=O)ccc3[nH]2)cc1,0,0,5.0933051109313965,17.442147796571124,6.941061112888671,17.03232283367311,3.7587895188435994,-5.804386287790956,3.2292033255523656,0.09459990300423549,0.03966696292922006,-1.5292874984836766
nesso_06527a48414381426409,1,COCCn1nnnc1C1CN(C(=O)CCn2nc(C)cc2C)CCO1,3.79,363.4220000000002,26,0,82,102,OADMET-0001047,COCCn1nnnc1C1CN(C(=O)CCn2nc(C)cc2C)CCO1,0,0,4.449132919311523,23.96288981304533,11.069985390563845,21.28841859080754,11.00106004413718,8.503782894050289,-5.994017410506251,0.3880857422385787,3.205999145990444,-0.34384244800394903
nesso_066ec041acb34af05398,0,CC(C(=O)Nc1nccs1)N1CCCN(C(=O)c2ccccc2)CC1,4.87,358.46700000000004,25,0,83,104,OADMET-0005955,CC(C(=O)Nc1nccs1)[NH+]1CCCN(C(=O)c2ccccc2)CC1,1,1,4.7536234855651855,19.684307701052347,5.976833995019369,18.77624001203976,5.9097191709916155,4.2351507878119925,-3.3391126603008234,-0.1402773149124732,-0.5234443376991754,-0.7180589661205885
nesso_068cda0eed0a183e0903,2,C=CC(=O)NCc1ccc(C(=O)NCC2(C)COc3ccccc3O2)cc1,4.1,366.41700000000003,27,0,84,105,OADMET-0001761,C=CC(=O)NCc1ccc(C(=O)NCC2(C)COc3ccccc3O2)cc1,0,0,5.1276326179504395,14.542509721586434,4.473884346598568,14.072107559252185,3.6688387595087204,-3.492437550889812,0.47655324919417247,-1.7724773258843172,-1.8826665258441313,0.236143477761963
nesso_06938e368952147e38e8,0,O=Cc1csc(COc2ccc(Cl)cc2)n1,2.86,253.71,16,0,85,106,OADMET-0001509,O=Cc1csc(COc2ccc(Cl)cc2)n1,0,0,4.682807922363281,18.463278181551495,5.086164833636151,17.782070721121816,4.968963883786816,-1.6293688703932385,0.18772350316100625,-1.2896783646169543,-0.2819875557295823,-3.336784375021531
nesso_06a4941ea749925e8e76,1,C=CC(=O)N1CCN(C(=O)c2ccc(Cn3cc(Cl)cn3)cc2)[C@@H](C)C1,1.89,372.8560000000001,26,0,86,108,OADMET-0001663,C=CC(=O)N1CCN(C(=O)c2ccc(Cn3cc(Cl)cn3)cc2)[C@@H](C)C1,0,0,5.276432037353516,17.492848561542317,5.287598927039847,16.884334002829867,4.573731089377268,-4.437891174035804,1.7368085580773585,0.46592132026835165,1.0800138771882515,1.1007793465596478
nesso_06aac10cbd954ec3ac1d,0,Cc1nnnn1-c1ccc(NS(=O)(=O)NCc2ccccc2)cc1,3.35,344.40000000000003,24,0,87,109,OADMET-0001235,Cc1nnnn1-c1ccc(NS(=O)(=O)NCc2ccccc2)cc1,0,0,4.912839889526367,16.32931562205828,3.4799149006921763,15.756930575725878,4.285520682081895,-0.8639217428014471,-1.1457332016407973,-1.6135485510376855,-1.6228101260391585,-0.6066356827307782
nesso_06c317714ef4e61868af,0,COc1ccc(C(C)=O)cc1COc1c(C)cc(C=O)cc1C,3.91,312.365,23,0,88,111,OADMET-0001684,COc1ccc(C(C)=O)cc1COc1c(C)cc(C=O)cc1C,0,0,5.5455002784729,20.1156498891756,12.62880679174144,19.863911306782544,3.1724435471993715,-8.682192945510565,7.668926137777184,4.4814564800146,0.20620448181962148,-0.7429787424264955
nesso_06d787f0d8640670fe57,1,CC(NC(=O)c1ccco1)C(=O)N1CCC(Cc2ccc(F)cc2)C1,4.71,344.38599999999997,25,0,89,113,OADMET-0005894,CC(NC(=O)c1ccco1)C(=O)N1CCC(Cc2ccc(F)cc2)C1,0,0,4.6011962890625,19.38936869971083,4.7657216728434015,18.002027498485408,7.2024040789934265,2.237503771502803,-3.127047961252444,-1.4596294559499232,1.6148288273716478,-1.202825300997179
nesso_06dcc01483ef97f90ad3,0,O=C1CS(=O)(=O)c2cc(NC(=O)c3ccsc3Br)ccc2N1,4.66,401.26300000000003,22,0,90,114,OADMET-0005817,O=C1CS(=O)(=O)c2cc(NC(=O)c3ccsc3Br)ccc2N1,0,0,5.024133205413818,14.88532243183266,4.274748692727083,14.425157238027403,3.6725553171880465,-1.080397029398995,-0.8802148697761054,-2.008944201614219,-2.992770229946627,-0.5941051329278537
nesso_06df58ba219840abc414,4,Cc1cc(NC(=O)CN(C)c2ccc(F)c(Cl)c2)n(C2CCS(=O)(=O)C2)n1,4.88,414.8900000000002,27,0,91,115,OADMET-0005417,Cc1cc(NC(=O)CN(C)c2ccc(F)c(Cl)c2)n(C2CCS(=O)(=O)C2)n1,0,0,4.8417205810546875,18.58321977882768,4.651073142985113,16.785343890340748,7.974226472280103,0.44847614811710534,-2.3629165874867106,-1.702029081619758,2.586476810356171,-0.30393291377238685
nesso_06e06f0c876aaf93fb51,1,Cc1nc2ccnn2cc1C(=O)Nc1cc(C(N)=O)ccc1N1CCCCC1,4.8,378.43600000000026,28,0,92,116,OADMET-0004577,Cc1nc2ccnn2cc1C(=O)Nc1cc(C(N)=O)ccc1N1CCCCC1,0,0,4.9945268630981445,18.6248335516192,5.9290862049493915,16.670981474692528,8.304384474238818,3.5298615003649205,-3.802255711594489,-0.6297565384055475,0.8181108688238679,1.5867747893798594
nesso_06f2f9e4c8ea4b5fd272,3,Nc1ccccc1-c1ccc(Cl)cc1,1.94,203.672,14,0,93,118,OADMET-0002073,Nc1ccccc1-c1ccc(Cl)cc1,0,0,4.565740585327148,19.27939220639285,5.528503443297556,18.32163572210925,6.001052267248773,-2.7865654410464282,0.5685895564595757,-0.9057880435033996,1.0539586237445937,-2.7592500093563155
nesso_06f54d1c968931d1e785,0,CCc1cnc(NC(=O)c2cc(C(F)(F)F)c[nH]c2=O)s1,4.98,317.292,21,0,94,119,OADMET-0004263,CCc1cnc(NC(=O)c2cc(C(F)(F)F)c[nH]c2=O)s1,0,0,5.257615089416504,15.54537936369847,6.806902617629687,15.160992923383047,3.4355659123980407,-5.813123083306943,2.9662691629991045,-0.19247018098947194,-1.5236861445474563,-0.07036594372697691
nesso_06fbdb878cfdf9f6248b,1,COc1ccccc1N1CCC(NC(=O)NCc2ccc(C(N)=O)cc2)C1=O,4.63,382.42000000000013,28,0,95,120,OADMET-0004819,COc1ccccc1N1CCC(NC(=O)NCc2ccc(C(N)=O)cc2)C1=O,0,0,4.609272480010986,20.144857302451978,5.35982391356672,18.249509287243363,8.530573633172095,2.420849370428749,-3.372498627510049,-1.0312622069288357,2.8842388423962664,-0.29614801219548503
nesso_0707f27445c3dddde6f7,4,CC(Nc1cccc(NC(=O)CO)c1)c1nc(-c2ccccc2)no1,4.34,338.367,25,0,96,121,OADMET-0005966,CC(Nc1cccc(NC(=O)CO)c1)c1nc(-c2ccccc2)no1,0,0,4.75871467590332,17.40134347712152,3.7079542709939664,16.63452029852918,5.108765922077506,0.5854438558871752,-1.8109091599876663,-1.4770598266636552,-1.0808619676406763,-1.2460062543424595
nesso_07104036aa04c2df6f78,3,COC1(C(F)(F)F)CN(C(=O)c2oc(-c3ccccc3)nc2C)C1,5.19,340.3010000000001,24,0,97,122,OADMET-0005236,COC1(C(F)(F)F)CN(C(=O)c2oc(-c3ccccc3)nc2C)C1,0,0,5.248181343078613,16.58639683022955,4.293812531678206,15.983816530243226,4.430143218607299,-2.6381987931061577,0.3346763902014516,0.46402946026280034,-1.045941585747288,2.406162703597137
nesso_072e7ab30fca11ed5c19,2,N[C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,2.22,212.20499999999998,15,0,98,123,OADMET-0002166,[NH3+][C@H](CO)[C@H](O)c1ccc([N+](=O)[O-])cc1,1,1,5.663596153259277,25.542740221062623,14.8746830461023,23.943679169980523,8.895605983053153,9.36885855267233,-2.736138004230325,7.7019888135809484,-0.5518765896862453,6.912801620197022
nesso_0743d67b5413d9534559,1,Cc1c(C(=O)N2C(C)CCS2(=O)=O)cnn1-c1ccccc1,5.02,319.386,22,0,99,124,OADMET-0004887,Cc1c(C(=O)N2C(C)CCS2(=O)=O)cnn1-c1ccccc1,0,0,4.631471633911133,19.230910154388884,3.976701585849269,17.678952385612433,7.5685234962590835,-0.6373090002525676,-1.9079254342595666,-1.2438804575433893,2.859419700069849,-0.15889548439019163
nesso_0748894f7a0e7ccd3972,4,Nc1ccc(Cl)c(Cl)c1,2.39,162.019,9,0,100,125,OADMET-0002065,Nc1ccc(Cl)c(Cl)c1,0,0,4.018982887268066,35.38021849180561,26.31702016469751,34.52648798143371,7.725379485553885,23.874539714717827,-2.0713091396941454,3.558451304711377,-4.0159824439993415,-8.247103531066523
nesso_07612df3b850c91e1513,0,O=C1NCCC1(c1nc(C2(c3ccccc3)CCOCC2)no1)C1CCCC1,5.96,381.4760000000003,28,0,101,126,OADMET-0003275,O=C1NCCC1(c1nc(C2(c3ccccc3)CCOCC2)no1)C1CCCC1,0,0,5.156394958496094,17.36532068359219,3.1493115728284584,16.54726740083278,5.267096354665599,-2.078087743272237,-0.42366627623356573,-0.19507788175414437,0.6389851073169344,1.680947307599257
nesso_076310f4daf95c70946e,4,O=Cc1cnc(N2CC3(CCC3)C2c2ccc(F)cc2)nc1,4.41,297.33299999999997,22,0,102,127,OADMET-0001500,O=Cc1cnc(N2CC3(CCC3)C2c2ccc(F)cc2)nc1,0,0,5.659112930297852,14.520808161865574,7.924277264463108,14.327949773324317,2.358754961160128,-6.141722630846639,3.393692359162155,0.5174797866837317,-2.967060317740229,1.7318631088604062
nesso_078f081254ee3667b352,0,COc1ccc(CNCCCc2ccccc2F)c(OC)c1C,4.32,317.4040000000001,23,0,103,128,OADMET-0001090,COc1ccc(C[NH2+]CCCc2ccccc2F)c(OC)c1C,1,1,4.830117225646973,18.537772383253728,2.9880379610841135,17.61214521948076,5.784578264769668,-0.28586150611822464,-1.6877598237937912,-1.0973494825574965,1.3427812195925832,-0.39057310588438404
nesso_0797e74304dbe584782d,0,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,4.14,357.793,25,0,104,129,OADMET-0002250,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,-1,1,4.773036003112793,15.251920308716,5.823476170330138,14.475359153170078,4.804690467674148,-3.8484846450712427,0.864437783463231,-2.806798502055119,-0.5082238231731122,-2.5148899537942486
nesso_0798c75e7293bd0c3666,3,Cc1[nH]ccc1C(=O)NC(c1ccccc1)c1nccs1,4.4,297.38300000000004,21,0,105,130,OADMET-0005393,Cc1[nH]ccc1C(=O)NC(c1ccccc1)c1nccs1,0,0,4.89092493057251,15.503000601005985,4.248906678903052,14.154161529275564,6.324771856594318,-2.9824342287457517,-0.24038009011632538,-1.9071830297140098,0.41927471113096615,0.4651056536783057
nesso_079e17dfacd861fb64d9,4,Cc1onc(-c2ccccc2Cl)c1C(=O)N(C)c1ccc(Cl)cc1,5.52,361.22800000000007,24,0,106,131,OADMET-0001943,Cc1onc(-c2ccccc2Cl)c1C(=O)N(C)c1ccc(Cl)cc1,0,0,5.176218032836914,15.48420409692922,8.49359580409815,15.06489225653895,3.579049847966976,-6.409907920505566,4.035430322100133,-0.46215701275303156,-1.9275612044446773,-2.4530655110208146
nesso_07a3317833824b275aef,4,CN1CCC(NC(=O)COc2ccccc2)C1c1ccc(F)c(F)c1,4.57,346.37700000000007,25,0,107,132,OADMET-0005000,C[NH+]1CCC(NC(=O)COc2ccccc2)C1c1ccc(F)c(F)c1,1,1,4.595046043395996,19.60015347694592,6.375298178250617,18.091556435841902,7.540663236651189,3.809326790382601,-3.87512542423568,-1.826934644885998,1.268392582551881,-1.6663363928261066
nesso_07a7b46e444b19311d06,4,COc1cc(C#N)ccc1OCC(=O)N1CCCC1C1CCCC1O,4.97,344.41100000000006,25,0,108,133,OADMET-0005936,COc1cc(C#N)ccc1OCC(=O)N1CCCC1C1CCCC1O,0,0,4.81153678894043,18.923103712803645,4.370061362787372,17.643517082662736,6.840333257913048,1.7305153398264939,-3.116439712414579,-1.3004844965108375,1.4833270530137326,-0.09688915025337412
nesso_07b3e984cfccf6644bde,4,Cc1ccc(C(=O)Nc2ccc(-c3nc(-c4ccccc4)n[nH]3)cc2)c(C)n1,5.28,369.42800000000005,28,0,109,135,OADMET-0005167,Cc1ccc(C(=O)Nc2ccc(-c3nc(-c4ccccc4)n[nH]3)cc2)c(C)n1,0,0,5.06823205947876,14.499601784127124,5.009296741099995,14.127574227153016,3.2634488435617284,-2.1064025767827834,0.06960651140223467,-2.4024320307916467,-3.075930887947771,-1.557299084671666
nesso_07b485f36d511778181b,4,N#CC(c1ccccc1)C1CCCN1C(=O)Nc1ccc2c(c1)SCC(=O)N2,5.34,392.4840000000001,28,0,110,136,OADMET-0003832,N#CC(c1ccccc1)C1CCCN1C(=O)Nc1ccc2c(c1)SCC(=O)N2,0,0,5.150108337402344,15.265325599334462,4.071052516673367,14.788263206136772,3.7864808199325917,-3.3591725447208485,0.43785129890253904,-1.4629094668842864,-1.2275922366365746,0.23081075363229328
nesso_07bb767a30efccdd941f,0,CCC1CCc2nc(NC(=O)c3c(C)nn(C)c3-n3cccn3)sc2C1,4.92,370.4820000000001,26,0,111,138,OADMET-0003462,CCC1CCc2nc(NC(=O)c3c(C)nn(C)c3-n3cccn3)sc2C1,0,0,5.512042999267578,15.90853785219479,7.754527303933177,15.678482211846466,2.6956951102690256,-6.3589082563035895,3.813897102495245,0.44179778260254615,-1.6557453838017984,-0.12278790965985459
nesso_07c0489d67ccecf78276,3,CC1(C)CCCN1C(=O)Cn1cc(-c2ccc(Cl)s2)nn1,5.38,324.837,21,0,112,139,OADMET-0005829,CC1(C)CCCN1C(=O)Cn1cc(-c2ccc(Cl)s2)nn1,0,0,5.200850009918213,17.341682975022117,7.039246040648422,17.0642950195201,3.0893047588338702,-5.585762408422262,2.9407202385292956,-0.3579253247284201,-0.7720642390467751,-1.8668128995400979
nesso_07c1859e34ddcce0a429,0,CC1(C)CC(c2ccccc2)CN1C(=O)c1nnc(C2CC2)o1,4.58,311.38500000000005,23,0,113,140,OADMET-0004768,CC1(C)CC(c2ccccc2)CN1C(=O)c1nnc(C2CC2)o1,0,0,5.076837539672852,16.27888403541888,4.054907330494767,15.785676249338353,3.9767437420194294,-3.26059769350951,0.5445587528289807,-0.8175702541726204,-1.0117829678023758,0.2847976906943068
nesso_07d0b10af6a64c2b9249,1,Cn1cccc1Cc1nnc(SCC(=O)N2CCCCC2)n1CCc1ccccc1,5.22,423.5860000000003,30,0,114,141,OADMET-0001488,Cn1cccc1Cc1nnc(SCC(=O)N2CCCCC2)n1CCc1ccccc1,0,0,4.861257553100586,17.561323917777447,4.08614256356877,16.679679301110042,5.494396796484885,-3.226141007267211,0.18290967861597007,-1.3469509062843343,1.5484821462360832,-0.5452415663331878
nesso_07db441b8c3d10561599,1,O=C(NCc1nc2ccccc2s1)C(O)c1cc(Cl)cc(Cl)c1,5.16,367.25700000000006,23,0,115,142,OADMET-0003914,O=C(NCc1nc2ccccc2s1)C(O)c1cc(Cl)cc(Cl)c1,0,0,5.239910125732422,16.253330345063603,7.687909797821203,15.906437120280298,3.3400606947081575,-6.412596254189335,3.8376796004356235,0.4822799263726294,-0.8140044193857112,-0.5084636114029594
nesso_07e8177b23aee02ad895,0,FC(F)(F)Cn1ccc(Cc2nc(-c3ccsc3Cl)no2)n1,4.97,348.7370000000001,22,0,116,143,OADMET-0004958,FC(F)(F)Cn1ccc(Cc2nc(-c3ccsc3Cl)no2)n1,0,0,5.440714359283447,14.9897024016293,5.303269020139113,14.669001851885831,3.0840821582411317,-3.943990084143871,1.2613755839040848,-0.17678027931082016,-2.2966311080058786,1.9681611961700458
nesso_0801bc360fb1d4dcca6e,4,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,4.83,434.47100000000034,32,0,117,146,OADMET-0003651,O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCN(C(=O)C2CC2)CC1,0,0,5.0293869972229,18.659647442708756,7.009331500928797,16.681061867635538,8.36209409504001,4.677698702617398,-4.064283640373451,0.07826533512779249,-0.13876272506060072,2.285422126281831
nesso_0804ecc50eeffbbfa430,2,C=CC(=O)N1CCC[C@@H](C(=O)NCCc2cnc3c(Cl)cnn3c2)C1,3.15,361.8330000000001,25,0,118,147,OADMET-0001636,C=CC(=O)N1CCC[C@@H](C(=O)NCCc2cnc3c(Cl)cnn3c2)C1,0,0,4.736075401306152,19.040292489202844,5.7240638850618275,17.116317513405203,8.340528331867985,3.3555585068618208,-3.8724221557728287,-1.130708391513232,1.4293437538539622,0.47651687588169545
nesso_0817f2963a79068a4516,4,CCS(=O)(=O)c1cccc(CC(=O)N2CCCC2CSC)c1,4.9,341.498,22,0,119,148,OADMET-0005697,CCS(=O)(=O)c1cccc(CC(=O)N2CCCC2CSC)c1,0,0,5.1158599853515625,16.74135218011268,3.276285660520799,15.743117493674918,5.694481925417832,-2.289497113282561,-0.4374633881996248,-0.5734154508101913,0.7264442299818601,1.656416500418297
nesso_08212e95d277c7bcab8c,2,Cc1ccc(S(=O)(=O)CC(C)NC2CCC23CCCC3)cc1,5.13,321.4860000000001,22,0,120,149,OADMET-0003319,Cc1ccc(S(=O)(=O)CC(C)[NH2+]C2CCC23CCCC3)cc1,1,1,5.038309574127197,22.30837406562527,9.555153649486238,21.231919612473877,6.8461042222061845,7.409868943728739,-4.464698276144867,2.4238509085651687,-0.3259504821765021,1.881644777300525
nesso_0821e2ff227ac9418d4e,4,Cc1cnn(C2CCCN(C(=O)CCc3c(-c4ccccc4)[nH]c4ccc(F)cc34)C2)c1,5.28,430.5270000000001,32,0,121,150,OADMET-0002814,Cc1cnn(C2CCCN(C(=O)CCc3c(-c4ccccc4)[nH]c4ccc(F)cc34)C2)c1,0,0,5.202771186828613,16.78925726500093,8.11103808552597,16.425492727327757,3.475967228684624,-6.624824274855067,4.2257595201512395,0.6554409780758116,-0.6708958807760281,-1.264748220551951
