feature_row,original_id,identity_canonical_smiles,prepared_smiles,pEC50,role,nearest_development_similarity,nearest_development_id,nearest_development_smiles,nearest_development_pEC50
1604,OADMET-0004963,O=S(=O)(NCCCC(F)(F)F)c1nnc(-c2ccccc2)s1,O=S(=O)(NCCCC(F)(F)F)c1nnc(-c2ccccc2)s1,4.78,lockbox_primary,0.288135593220339,OADMET-0002646,O=S(=O)(Nc1ccc(CC(F)(F)F)cc1)c1ccc(Cl)s1,4.78
1608,OADMET-0001322,Nc1nnnn1CC(=O)NCCc1noc(-c2ccccc2)n1,Nc1nnnn1CC(=O)NCCc1noc(-c2ccccc2)n1,2.55,lockbox_primary,0.4117647058823529,OADMET-0001009,Cn1ccnc1C(NC(=O)Cn1nnnc1N)c1ccccc1,3.21
1610,OADMET-0004796,Cc1nccc(N2CCN(c3cc(N4CCCC4CO)ncn3)CC2)n1,Cc1nccc(N2CCN(c3cc(N4CCCC4CO)ncn3)CC2)n1,4.72,lockbox_primary,0.3787878787878788,OADMET-0005081,Cc1nccc(N2CCN(C(=O)c3cc4cccnc4s3)CC2)n1,4.91
1612,OADMET-0002075,Nc1nnc(-c2ccncc2)s1,Nc1nnc(-c2ccncc2)s1,2.41,lockbox_primary,0.38461538461538464,OADMET-0003645,Nc1ccncc1,3.68
1615,OADMET-0005908,Cc1ccc2oc(C(=O)N(C)C3CCCCC3S(C)(=O)=O)cc2n1,Cc1ccc2oc(C(=O)N(C)C3CCCCC3S(C)(=O)=O)cc2n1,4.87,lockbox_primary,0.27941176470588236,OADMET-0001884,O=C(NC1CCCC1)c1cc2c(ccc3ccccc32)o1,4.2
1617,OADMET-0005930,Cc1cc(C(=O)N2CCCN(S(=O)(=O)N(C)C)CC2)nn1-c1ccc(Cl)cc1Cl,Cc1cc(C(=O)N2CCCN(S(=O)(=O)N(C)C)CC2)nn1-c1ccc(Cl)cc1Cl,5.19,lockbox_primary,0.36507936507936506,OADMET-0002884,COc1ccc(Cl)cc1C(=O)N1CCCN(C(=O)c2cc(Cl)ccc2OC)CC1,5.21
1622,OADMET-0002908,Cn1nc(C(=O)N2CCOc3ccccc3C2CO)c2ccccc21,Cn1nc(C(=O)N2CCOc3ccccc3C2CO)c2ccccc21,5.19,lockbox_primary,0.323943661971831,OADMET-0004402,Cn1nc(NC(=O)N2CCC(c3ccccc3)C2)c2ccccc21,4.66
1625,OADMET-0001382,O=C(C1CCCCC1)N1CC(N(Cc2ccccn2)C(=O)Nc2ccccc2)C1,O=C(C1CCCCC1)N1CC(N(Cc2ccccn2)C(=O)Nc2ccccc2)C1,4.76,lockbox_primary,0.4117647058823529,OADMET-0005341,CN(C)c1cccc(CNC(=O)C2CN(C(=O)C3CCCCC3)C2)n1,4.33
1647,OADMET-0004051,Cc1nn(C)c2nc(-c3ccccc3)cc(C(=O)NCc3ncnn3-c3ccccc3)c12,Cc1nn(C)c2nc(-c3ccccc3)cc(C(=O)NCc3ncnn3-c3ccccc3)c12,4.6,lockbox_primary,0.5070422535211268,OADMET-0002671,Cc1ccccc1-c1nn(-c2ccccc2)cc1C(=O)NCc1ncnn1-c1ccccc1,5.3
1648,OADMET-0003008,COc1ccccc1C1(CNC(=O)N2CCCN(C(=O)C3CC3)CC2)CCC1,COc1ccccc1C1(CNC(=O)N2CCCN(C(=O)C3CC3)CC2)CCC1,5.27,lockbox_primary,0.373134328358209,OADMET-0003402,CC(C)c1ccc(OCC(=O)N2CCCN(C(=O)C3CC3)CC2)cc1,5.81
1654,OADMET-0005686,O=C(c1cnccn1)N(c1ccc(Br)cc1Cl)C1CCC1,O=C(c1cnccn1)N(c1ccc(Br)cc1Cl)C1CCC1,5.1,lockbox_primary,0.3333333333333333,OADMET-0002221,O=C(O)c1cnccn1,2.64
1655,OADMET-0002859,COc1cc(NCC2(C3CCCCO3)CC2)ccc1OC(F)F,COc1cc(NCC2(C3CCCCO3)CC2)ccc1OC(F)F,5.83,lockbox_primary,0.3246753246753247,OADMET-0003441,COc1ccc(CNC(=O)N2CC3(CC=CC3)C2C(C)C)cc1OC(F)F,5.75
1657,OADMET-0005872,CC(Oc1ccc(F)cc1)c1nnc2n1CC(C)(C)CC2,CC(Oc1ccc(F)cc1)c1nnc2n1CC(C)(C)CC2,5.48,lockbox_primary,0.43859649122807015,OADMET-0005513,COc1ccc(-c2nnc3n2CC(C)(C)CC3)c(OC)c1,5.2
1679,OADMET-0001033,CN(Cc1cccnc1)Cc1cnn(CCC(=O)O)c1,CN(Cc1cccnc1)Cc1cnn(CCC(=O)[O-])c1,2.04,lockbox_primary,0.36363636363636365,OADMET-0002027,O=C(CCc1ccccc1)NCc1cccnc1,2.83
1682,OADMET-0002038,COc1ccc(C(=O)NCCCN2CCOCC2)cc1OC,COc1ccc(C(=O)NCCC[NH+]2CCOCC2)cc1OC,2.0,lockbox_primary,0.4461538461538462,OADMET-0005620,COc1cc(C(=O)NCCN2CCc3sccc3C2)ccc1C,4.67
1684,OADMET-0005637,Cc1cc(C)c(-c2ccc3nc(CO)n(C)c3c2)c(C)c1,Cc1cc(C)c(-c2ccc3nc(CO)n(C)c3c2)c(C)c1,4.09,lockbox_primary,0.29333333333333333,OADMET-0003636,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,4.3
1701,OADMET-0001608,C=CC(=O)Nc1cccc(C(=O)N2CCS(=N)(=O)c3ccccc32)c1,C=CC(=O)Nc1cccc(C(=O)N2CCS(=N)(=O)c3ccccc32)c1,3.98,lockbox_primary,0.4507042253521127,OADMET-0001659,C=CC(=O)Nc1cccc(C(=O)N2CCC3=NS(=O)(=O)NC=C3C2)c1,1.7
1705,OADMET-0001246,Nc1nnc(SCC(=O)NCc2csc(-c3ncccn3)n2)s1,Nc1nnc(SCC(=O)NCc2csc(-c3ncccn3)n2)s1,2.77,lockbox_primary,0.3333333333333333,OADMET-0001878,O=C(CSc1nc2ccccc2s1)NCc1ccc2c(c1)OCO2,4.83
1708,OADMET-0001883,O=C(CCn1c(=O)oc2ccccc21)Nc1nc2ccccc2s1,O=C(CCn1c(=O)oc2ccccc21)Nc1nc2ccccc2s1,4.75,lockbox_primary,0.5517241379310345,OADMET-0001934,O=C(CCn1c(=O)oc2ccccc21)Nc1cccc(Cl)c1,5.29
1715,OADMET-0004883,Cn1c(SCC(=O)NCc2cccc(C#N)c2)nnc1-c1ccccc1Cl,Cn1c(SCC(=O)NCc2cccc(C#N)c2)nnc1-c1ccccc1Cl,4.76,lockbox_primary,0.35,OADMET-0005171,O=C(CSc1nncn1-c1cccc(Cl)c1)NCCOc1ccccc1,4.72
1722,OADMET-0005968,CCc1nn(C)cc1NC(=O)C1CCN(c2ccccc2Cl)C1,CCc1nn(C)cc1NC(=O)C1CCN(c2ccccc2Cl)C1,3.85,lockbox_primary,0.4838709677419355,OADMET-0005656,O=C(NCC(F)(F)C(F)F)C1CCN(c2ccccc2Cl)C1,4.89
1725,OADMET-0005677,CC1CC(C(=O)Nc2ccc(F)c(C(N)=O)c2)(c2cccc(Cl)c2)C1,CC1CC(C(=O)Nc2ccc(F)c(C(N)=O)c2)(c2cccc(Cl)c2)C1,5.13,lockbox_primary,0.4142857142857143,OADMET-0004978,Cc1onc(-c2ccc(Cl)cc2Cl)c1C(=O)Nc1ccc(F)c(C(N)=O)c1,5.05
1735,OADMET-0005504,CCC1CN(c2ccccc2)CCN1C(=O)c1cc(OC)ns1,CCC1CN(c2ccccc2)CCN1C(=O)c1cc(OC)ns1,4.77,lockbox_primary,0.32432432432432434,OADMET-0001141,O=C(c1cccc(-n2cnnc2)c1)N1CCCCC1CCc1ccccc1,4.41
1753,OADMET-0001206,Cc1cc(C)c(C(=O)Nc2ccc(OCC(=O)N3CCOCC3)cc2)cc1C,Cc1cc(C)c(C(=O)Nc2ccc(OCC(=O)N3CCOCC3)cc2)cc1C,2.77,lockbox_primary,0.42857142857142855,OADMET-0000929,O=C(NCc1n[nH]c(=O)[nH]1)Nc1cccc(OCC(=O)N2CCOCC2)c1,2.13
1759,OADMET-0001120,NS(=O)(=O)CC1CCN(C(=O)NCc2nc(-c3ccccn3)no2)C1,NS(=O)(=O)CC1CCN(C(=O)NCc2nc(-c3ccccn3)no2)C1,2.95,lockbox_primary,0.4473684210526316,OADMET-0001055,COc1cccc(CCNC(=O)N2CCC(CS(N)(=O)=O)C2)c1OC,2.8
1767,OADMET-0002932,N#Cc1ccc2c(c1)N(C(=O)C(C1CCC1)C1CCC1)CC(=O)N2,N#Cc1ccc2c(c1)N(C(=O)C(C1CCC1)C1CCC1)CC(=O)N2,5.17,lockbox_primary,0.34328358208955223,OADMET-0005344,O=C1CN(C(=O)CCC(=O)N2CCC2c2ccccc2)c2ccccc2N1,5.04
1768,OADMET-0001215,Cc1cc(N2CCC[C@@H]2C(=O)O)nc(N2CCOCC2)n1,Cc1cc(N2CCC[C@@H]2C(=O)[O-])nc(N2CCOCC2)n1,2.24,lockbox_primary,0.3181818181818182,OADMET-0005033,COc1cc(C)nc(N2CCCC(Nc3ccccc3)C2)n1,4.83
1770,OADMET-0002835,C/C=C/CCCN(Cc1cn[nH]c1)c1cc(C(N)=O)nc(C2CC2)n1,C/C=C/CCCN(Cc1cn[nH]c1)c1cc(C(N)=O)nc(C2CC2)n1,5.01,lockbox_primary,0.2261904761904762,OADMET-0005540,CN(Cc1noc(C2CC2)n1)C(=O)c1ccc2ccccc2n1,4.63
1781,OADMET-0004810,Cc1oc(-c2ccccc2)cc1C(=O)N1CCC(n2ccnn2)CC1,Cc1oc(-c2ccccc2)cc1C(=O)N1CCC(n2ccnn2)CC1,4.49,lockbox_primary,0.4927536231884058,OADMET-0003454,Cn1cc(-c2ccc(C(=O)N3CCCC(n4ccnn4)CC3)o2)cn1,1.78
1790,OADMET-0003644,Cc1ccccc1-c1cc(N2CCN(C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,Cc1ccccc1-c1cc(N2CC[NH+](C)CC2)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.67,lockbox_primary,0.2564102564102564,OADMET-0002596,O=C(C1CC1)N1CCCN(c2cccc(C(F)(F)F)n2)CC1,5.47
1800,OADMET-0001580,C=CC(=O)Nc1cccc(C(=O)NCC2(CC)OCCc3ccccc32)c1,C=CC(=O)Nc1cccc(C(=O)NCC2(CC)OCCc3ccccc32)c1,5.26,lockbox_primary,0.38461538461538464,OADMET-0001714,C=CC(=O)Nc1cccc(C(=O)Nc2ccc(N3CCc4sccc4C3)cc2)c1,1.72
1813,OADMET-0005233,N#Cc1cccnc1Oc1ccc(-n2ncc3ccccc32)cc1,N#Cc1cccnc1Oc1ccc(-n2ncc3ccccc32)cc1,4.88,lockbox_primary,0.2608695652173913,OADMET-0005487,CC(C)n1c(-c2ccc(Oc3cnccn3)cc2)nc2ccccc21,4.78
1815,OADMET-0003523,Cc1cccc(-c2cncc(C(=O)N3CCc4ccc(S(=O)(=O)N5CCCC5)cc43)c2)c1,Cc1cccc(-c2cncc(C(=O)N3CCc4ccc(S(=O)(=O)N5CCCC5)cc43)c2)c1,5.38,lockbox_primary,0.4473684210526316,OADMET-0005315,O=C1CCN(C(=O)c2cccc(S(=O)(=O)N3CCCCCC3)c2)c2cnccc2N1,4.77
1821,OADMET-0001593,C=CC(=O)N(CC)CC(=O)Nc1ccc(C)c(Oc2ccnc(C(=O)NC)c2)c1,C=CC(=O)N(CC)CC(=O)Nc1ccc(C)c(Oc2ccnc(C(=O)NC)c2)c1,4.84,lockbox_primary,0.4794520547945205,OADMET-0001800,C=CC(=O)N(CC)CC(=O)Nc1ccc(OC)c(C(=O)c2ccccc2)c1,4.53
1833,OADMET-0005692,CCCNC(=O)c1cccc(C(=O)N(C)Cc2cc(F)cc(F)c2)c1,CCCNC(=O)c1cccc(C(=O)N(C)Cc2cc(F)cc(F)c2)c1,4.9,lockbox_primary,0.36666666666666664,OADMET-0001315,CN(C)Cc1ccccc1CN(C)C(=O)c1ccc(-c2cccc(F)c2)cc1,4.46
1849,OADMET-0001367,COc1cccc(-c2nc(C3CCN(S(=O)(=O)c4ccc5c(c4)CCCC5)CC3)no2)c1,COc1cccc(-c2nc(C3CCN(S(=O)(=O)c4ccc5c(c4)CCCC5)CC3)no2)c1,5.43,excluded_initial_emax,0.3411764705882353,OADMET-0002938,COc1cccc(-c2cc(CNC(=O)[C@H]3OC[C@H]4CCC[C@H]43)on2)c1,4.6
1852,OADMET-0001247,CCCc1noc(CN(C)C(=O)NC2CCS(=O)(=O)C2)n1,CCCc1noc(CN(C)C(=O)NC2CCS(=O)(=O)C2)n1,3.55,lockbox_primary,0.40298507462686567,OADMET-0000987,CC(C)Cc1nc(CN(C)S(=O)(=O)C2CCS(=O)(=O)C2)no1,4.19
1856,OADMET-0003932,COc1ccc(-c2nc(N3CCOCC3)cc3ccccc23)cn1,COc1ccc(-c2nc(N3CCOCC3)cc3ccccc23)cn1,4.64,lockbox_primary,0.3194444444444444,OADMET-0000947,COc1ccc(-c2cn(CCn3[nH]c(=O)c4ccccc4c3=O)nn2)cn1,2.15
1860,OADMET-0005264,C=C[C@@H]1OCC[C@H]1NC(=O)c1cnn(CC(C)C)c1C(F)F,C=C[C@@H]1OCC[C@H]1NC(=O)c1cnn(CC(C)C)c1C(F)F,4.75,lockbox_primary,0.2962962962962963,OADMET-0005285,CC(C)Cn1ncc2cc(C(=O)NCC[C@H]3CCCC[C@H]3O)cnc21,4.79
1862,OADMET-0002978,CCn1c(-c2cc3c(s2)CCC(C)C3)nnc1N1CCCN(C(C)=O)CC1,CCn1c(-c2cc3c(s2)CCC(C)C3)nnc1N1CCCN(C(C)=O)CC1,5.11,lockbox_primary,0.2891566265060241,OADMET-0005747,CC(=O)N1CCCN(c2ccc(F)cc2NC(=O)NCCC(C)(C)O)CC1,5.58
1866,OADMET-0004301,Cc1ccc2[nH]c(C(=O)Nc3cc(C(C)C)[nH]n3)c(C)c2c1,Cc1ccc2[nH]c(C(=O)Nc3cc(C(C)C)[nH]n3)c(C)c2c1,4.27,lockbox_primary,0.30303030303030304,OADMET-0004396,Cc1ccc(C(=O)Nc2n[nH]c3c(Cl)cccc23)c(C)c1,4.57
1877,OADMET-0002998,CCn1cccc(NC(=O)N2CCCC(C(C)C)CC2)c1=O,CCn1cccc(NC(=O)N2CCCC(C(C)C)CC2)c1=O,5.28,lockbox_primary,0.5245901639344263,OADMET-0005705,CCn1cccc(NC(=O)N2CCC2c2ccc(Cl)cc2)c1=O,4.52
1882,OADMET-0002579,COc1ccccc1-c1cn(Cc2coc(C3CC3)n2)nn1,COc1ccccc1-c1cn(Cc2coc(C3CC3)n2)nn1,5.15,lockbox_primary,0.5245901639344263,OADMET-0006008,CCc1nocc1Cn1cc(-c2ccccc2OC)nn1,4.81
1898,OADMET-0002805,O=C(Nc1ccc(F)nn1)c1cc(-c2ccccc2Cl)nc2ccccc12,O=C(Nc1ccc(F)nn1)c1cc(-c2ccccc2Cl)nc2ccccc12,4.91,lockbox_primary,0.37681159420289856,OADMET-0004176,COc1ccc(-c2cc(C(=O)Nc3cn[nH]c3)c3ccccc3n2)cc1,5.07
1912,OADMET-0004193,Cc1cc(CC(C)Nc2ncc(F)c(-c3ccsc3)n2)n[nH]1,Cc1cc(CC(C)Nc2ncc(F)c(-c3ccsc3)n2)n[nH]1,4.62,lockbox_primary,0.2235294117647059,OADMET-0001088,CC(C)CN(Cc1cnn(C)c1)C(=O)c1cccc(-c2ccsc2)c1,5.11
1913,OADMET-0006007,O=C(CN1CCN(C(=O)c2cccc(F)c2)CC1)NCCc1nc2ccccc2s1,O=C(C[NH+]1CCN(C(=O)c2cccc(F)c2)CC1)NCCc1nc2ccccc2s1,4.99,lockbox_primary,0.37037037037037035,OADMET-0003165,CC(C)(C)NS(=O)(=O)c1ccc(Cl)c(C(=O)NCCc2nc3ccccc3s2)c1,5.74
1914,OADMET-0006001,CC1(C(=O)Nc2ncn(Cc3ccc(Cl)cc3)n2)CCCN(C(=O)c2ccccc2)C1,CC1(C(=O)Nc2ncn(Cc3ccc(Cl)cc3)n2)CCCN(C(=O)c2ccccc2)C1,5.16,lockbox_primary,0.3375,OADMET-0005359,O=C1NC(=O)C2(CCN(C(=O)c3cn(Cc4ccccc4)nc3-c3ccccc3)CC2)N1,4.47
1917,OADMET-0004688,O=C1COc2cccc(S(=O)(=O)Nc3cnc4c(c3)CCC4)c2N1,O=C1COc2cccc(S(=O)(=O)Nc3cnc4c(c3)CCC4)c2N1,4.48,lockbox_primary,0.5409836065573771,OADMET-0003479,O=S(=O)(Nc1cnc2c(c1)CCC2)c1ccccc1C(F)F,4.92
1923,OADMET-0005046,CC1=C(C)CC(C(=O)NS(=O)(=O)c2cncc(Cl)c2)CC1,CC1=C(C)CC(C(=O)NS(=O)(=O)c2cncc(Cl)c2)CC1,5.1,lockbox_primary,0.3333333333333333,OADMET-0003007,CC(C)n1ncc2cc(NS(=O)(=O)c3cncc(Cl)c3)cnc21,4.6
1942,OADMET-0001185,CC(C)c1nc(C(=O)NC2(c3nnc(N)s3)CCCCC2)cs1,CC(C)c1nc(C(=O)NC2(c3nnc(N)s3)CCCCC2)cs1,5.54,excluded_initial_emax,0.36231884057971014,OADMET-0004021,Cc1ccc2sc(CNC(=O)c3csc(C(C)C)n3)nc2c1,5.2
1950,OADMET-0003182,C=C1CC1C(=O)N(C)CCN(C)C(=O)c1cc2ccccc2c(OC)n1,C=C1CC1C(=O)N(C)CCN(C)C(=O)c1cc2ccccc2c(OC)n1,5.11,lockbox_primary,0.30985915492957744,OADMET-0006041,COc1ccc2nc(C(=O)N(C)CCc3ccc(F)cc3)ccc2c1,5.09
1962,OADMET-0002667,O=C(CCNC(=O)c1c[nH]c2ccccc12)Nc1ccc(-n2cnc3ccccc32)cc1,O=C(CCNC(=O)c1c[nH]c2ccccc12)Nc1ccc(-n2cnc3ccccc32)cc1,1.8,lockbox_primary,0.3918918918918919,OADMET-0002649,O=C(COC1CC1)Nc1ccc(-n2cnc3ccccc32)nc1,1.79
1964,OADMET-0004791,O=C(NCc1ccccc1C(F)(F)F)N1CCCN(C(=O)C2CC2)CC1,O=C(NCc1ccccc1C(F)(F)F)N1CCCN(C(=O)C2CC2)CC1,4.79,lockbox_primary,0.4576271186440678,OADMET-0002596,O=C(C1CC1)N1CCCN(c2cccc(C(F)(F)F)n2)CC1,5.47
1970,OADMET-0002206,COc1ccc(-c2cc(C(=O)O)[nH]n2)cc1,COc1ccc(-c2cc(C(=O)[O-])[nH]n2)cc1,2.84,lockbox_primary,0.509090909090909,OADMET-0001866,COc1ccc(-c2cc(C(=O)N3CCN(S(=O)(=O)c4ccc(C)cc4)CC3)[nH]n2)cc1,4.54
1983,OADMET-0004617,C[C@@H](NC(=O)N1CCc2cn[nH]c2C1)c1ccccc1Cl,C[C@@H](NC(=O)N1CCc2cn[nH]c2C1)c1ccccc1Cl,4.99,excluded_initial_emax,0.4626865671641791,OADMET-0003087,Cc1ccc2nc(NC(=O)N3CCc4cn[nH]c4C3)sc2n1,3.13
1985,OADMET-0002615,CC(C)C(NC(=O)C1CC12CCc1ccccc12)c1nc(C2CC2)no1,CC(C)C(NC(=O)C1CC12CCc1ccccc12)c1nc(C2CC2)no1,5.33,lockbox_primary,0.4166666666666667,OADMET-0005738,Cc1ccc(S(=O)(=O)NC(=O)C2CC23CCc2ccccc23)c(C)c1,4.3
1986,OADMET-0003732,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,4.98,lockbox_primary,0.2916666666666667,OADMET-0002775,CC(C)(C(=O)NCCc1nccc(C(F)(F)F)n1)c1ccccc1,5.23
1993,OADMET-0001506,COc1cc(C=O)ccc1OCc1ncc(C)c(OC)c1C,COc1cc(C=O)ccc1OCc1ncc(C)c(OC)c1C,4.47,lockbox_primary,0.42857142857142855,OADMET-0001524,COc1cncc(CNC(=O)CCOc2ccc(C=O)cc2OC)c1,3.01
1996,OADMET-0001208,Cn1cncc1C(=O)NC1(c2cc(F)cc(F)c2)CC1,Cn1cncc1C(=O)NC1(c2cc(F)cc(F)c2)CC1,4.11,lockbox_primary,0.3384615384615385,OADMET-0005327,Cn1cncc1C(=O)Nc1cc(-c2ccc(Cl)cc2)nn1CCO,4.4
1998,OADMET-0005517,O=C(CCc1cn[nH]c1)N1CC2CCN(C(=O)CC3CCCCC3)C(C2)C1,O=C(CCc1cn[nH]c1)N1CC2CCN(C(=O)CC3CCCCC3)C(C2)C1,4.92,lockbox_primary,0.33783783783783783,OADMET-0005222,CCOC1CC(CC(=O)N2CCCCC2Cc2ccc(O)cc2)C1,5.48
2000,OADMET-0002593,O=S(=O)(Nc1ccc(-n2cccn2)cc1)c1ccc(Cl)cc1,O=S(=O)(Nc1ccc(-n2cccn2)cc1)c1ccc(Cl)cc1,4.609999999999999,lockbox_primary,0.5098039215686274,OADMET-0005151,O=S(=O)(NC1(C(F)(F)F)CC1)c1ccc(-n2cccn2)cc1,4.83
2003,OADMET-0005926,Cn1nnc2cc(C(=O)N(CC3CCCCC3)c3ccccn3)cnc21,Cn1nnc2cc(C(=O)N(CC3CCCCC3)c3ccccn3)cnc21,5.25,lockbox_primary,0.5303030303030303,OADMET-0005294,Cc1ncc(C(=O)N(CC2CCCCC2)c2ccccn2)c(C)n1,4.97
2006,OADMET-0000999,CCN(Cc1nc(C(C)C)no1)S(=O)(=O)c1cc(-c2ccno2)cs1,CCN(Cc1nc(C(C)C)no1)S(=O)(=O)c1cc(-c2ccno2)cs1,4.84,excluded_initial_emax,0.3037974683544304,OADMET-0002950,CCN(C(C)Cc1ccc(OC)cc1)S(=O)(=O)c1ccccc1-c1ccno1,5.800000000000001
2013,OADMET-0005029,CC1(C)CCCC(O)(CNC(=O)C2(S(C)(=O)=O)CCCC2)C1,CC1(C)CCCC(O)(CNC(=O)C2(S(C)(=O)=O)CCCC2)C1,4.73,lockbox_primary,0.3220338983050847,OADMET-0005628,CCCS(=O)(=O)c1ccccc1C(=O)NCC1(O)CCCCCC1,5.27
2018,OADMET-0005565,N#Cc1ccc(C(F)(F)F)nc1NCc1cccc(COCC2CCCO2)c1,N#Cc1ccc(C(F)(F)F)nc1NCc1cccc(COCC2CCCO2)c1,5.28,excluded_initial_emax,0.28378378378378377,OADMET-0001992,O=C(NCC1CCCO1)c1cccc(F)c1,2.95
2019,OADMET-0003102,CC(C)c1c(C(=O)N[C@@H]2C=C[C@H](CO)C2)cnn1-c1ccccc1Cl,CC(C)c1c(C(=O)N[C@@H]2C=C[C@H](CO)C2)cnn1-c1ccccc1Cl,5.82,lockbox_primary,0.3466666666666667,OADMET-0005851,CCc1c(NC(=O)c2cocn2)cnn1-c1ccccc1Cl,4.34
2024,OADMET-0004709,C[C@H](NC(=O)C1CC(=O)N(c2ccc3c(c2)CCC3)C1)c1cccnc1,C[C@H](NC(=O)C1CC(=O)N(c2ccc3c(c2)CCC3)C1)c1cccnc1,4.48,lockbox_primary,0.36923076923076925,OADMET-0002321,Cc1ccc(N2CC(C(=O)O)CC2=O)cc1C,2.54
2032,OADMET-0002975,O=C(NCCc1cccc(Cl)c1)N1CCCC2(CCC2)C1,O=C(NCCc1cccc(Cl)c1)N1CCCC2(CCC2)C1,5.71,lockbox_primary,0.391304347826087,OADMET-0003325,O=C(NCc1cccc2c1OCO2)N1CCCC2(CC=CCC2)C1,5.69
2043,OADMET-0003423,c1ccc(COc2cccc(CNc3ncnc4sccc34)c2)nc1,c1ccc(COc2cccc(CNc3ncnc4sccc34)c2)nc1,3.0,lockbox_primary,0.2692307692307692,OADMET-0003243,CC(Nc1ncnc2[nH]ccc12)c1ccc(OCc2cccnc2)cc1,1.91
2056,OADMET-0001744,C=CC(=O)NCCC(=O)N1CCC(C(=O)Nc2cccc(C#N)c2)CC1,C=CC(=O)NCCC(=O)N1CCC(C(=O)Nc2cccc(C#N)c2)CC1,2.14,lockbox_primary,0.44594594594594594,OADMET-0001577,C=CC(=O)NCCC(=O)N1CCN(c2c(C#N)cnc3ccccc23)CC1,3.83
2057,OADMET-0001499,COc1ccc(OCC(=O)NCc2cccs2)c(C=O)c1,COc1ccc(OCC(=O)NCc2cccs2)c(C=O)c1,3.88,lockbox_primary,0.6727272727272727,OADMET-0001818,COc1ccc(OCC(=O)NCc2ccccc2OC)c(C=O)c1,4.05
2063,OADMET-0006005,CNC(=O)C(NC(=O)c1cc(C)ccc1O)c1ccccc1,CNC(=O)C(NC(=O)c1cc(C)ccc1O)c1ccccc1,4.4,lockbox_primary,0.3877551020408163,OADMET-0001882,O=C(Nc1ccccc1)c1cc(Cl)ccc1O,1.81
2073,OADMET-0004907,CC(=O)Nc1ccc(NCc2ccc(-c3c(F)cccc3F)o2)cc1,CC(=O)Nc1ccc(NCc2ccc(-c3c(F)cccc3F)o2)cc1,4.76,excluded_initial_emax,0.34782608695652173,OADMET-0002232,CC(=O)Nc1ccc(C(=O)O)cc1,2.69
2076,OADMET-0002184,O=C(O)c1cnn2c(-c3ccccc3)cc(-c3ccccc3)nc12,O=C([O-])c1cnn2c(-c3ccccc3)cc(-c3ccccc3)nc12,3.5,lockbox_primary,0.5614035087719298,OADMET-0001968,O=C(NCCCN1CCOCC1)c1cnn2c(-c3ccccc3)cc(-c3ccccc3)nc12,4.48
2080,OADMET-0006034,CC1(NC(=O)c2ccc(=O)n(-c3ccccc3)n2)CCCCC1,CC1(NC(=O)c2ccc(=O)n(-c3ccccc3)n2)CCCCC1,4.93,lockbox_primary,0.3787878787878788,OADMET-0006028,Cc1cc(C(=O)NC2(c3ccccn3)CC2)nn1-c1cccc(Cl)c1,5.23
2081,OADMET-0005141,CCOC(=O)N1CSCC1C(=O)NC1CC=C(c2ccc(F)cc2)CC1,CCOC(=O)N1CSCC1C(=O)NC1CC=C(c2ccc(F)cc2)CC1,4.8,lockbox_primary,0.43859649122807015,OADMET-0003537,CCOC(=O)N1CSCC1C(=O)O,1.77
2084,OADMET-0005718,Cc1ccccc1OCc1nnc(SCc2nccc(N)n2)n1-c1ccccc1,Cc1ccccc1OCc1nnc(SCc2nccc(N)n2)n1-c1ccccc1,4.73,lockbox_primary,0.2875,OADMET-0003036,COc1ccc(-n2c(SCc3cc(C)no3)nc3ccccc3c2=O)cc1,5.11
2085,OADMET-0005255,O=C(Cc1ccccc1F)N1CCN(C(=O)c2cccc3c2CCC3)CC1,O=C(Cc1ccccc1F)N1CCN(C(=O)c2cccc3c2CCC3)CC1,5.3,excluded_initial_emax,0.4,OADMET-0005875,O=C(Cc1ccccc1O)N1CCCN(C(=O)c2ccc(Cl)cc2)CC1,4.95
2096,OADMET-0001080,CCCN(CC1CC1)C(=O)c1cccc(-c2ccnc(OC)c2C#N)c1,CCCN(CC1CC1)C(=O)c1cccc(-c2ccnc(OC)c2C#N)c1,5.22,lockbox_primary,0.32051282051282054,OADMET-0001177,COc1ccc(-c2cccc(C(=O)N(C)C3CCCCC3)c2)cc1CO,4.84
2102,OADMET-0000988,Cc1cc(C[C@@H]2COC[C@@H]2NC(=O)c2cc(C)c3nc(N)sc3c2)on1,Cc1cc(C[C@@H]2COC[C@@H]2NC(=O)c2cc(C)c3nc(N)sc3c2)on1,3.79,lockbox_primary,0.43902439024390244,OADMET-0001174,Cc1cc(C[C@@H]2COC[C@@H]2NC(=O)COCc2nc3ccccc3[nH]2)on1,3.81
